Label,Value,Year
Legacy Rape Reported,12,1985
Legacy Rape Cleared,8,1985
Legacy Rape Reported,11,1986
Legacy Rape Cleared,4,1986
Legacy Rape Reported,15,1987
Legacy Rape Cleared,7,1987
Legacy Rape Reported,16,1988
Legacy Rape Cleared,9,1988
Legacy Rape Reported,17,1989
Legacy Rape Cleared,8,1989
Legacy Rape Reported,28,1990
Legacy Rape Cleared,14,1990
Legacy Rape Reported,27,1991
Legacy Rape Cleared,14,1991
Legacy Rape Reported,25,1992
Legacy Rape Cleared,19,1992
Legacy Rape Reported,32,1993
Legacy Rape Cleared,29,1993
Legacy Rape Reported,19,1994
Legacy Rape Cleared,14,1994
Legacy Rape Reported,16,1995
Legacy Rape Cleared,8,1995
Legacy Rape Reported,22,1996
Legacy Rape Cleared,10,1996
Legacy Rape Reported,21,1997
Legacy Rape Cleared,13,1997
Legacy Rape Reported,16,1998
Legacy Rape Cleared,15,1998
Legacy Rape Reported,28,1999
Legacy Rape Cleared,16,1999
Legacy Rape Reported,28,2000
Legacy Rape Cleared,24,2000
Legacy Rape Reported,20,2001
Legacy Rape Cleared,9,2001
Legacy Rape Reported,41,2002
Legacy Rape Cleared,10,2002
Legacy Rape Reported,15,2003
Legacy Rape Cleared,8,2003
Legacy Rape Reported,19,2004
Legacy Rape Cleared,3,2004
Legacy Rape Reported,23,2005
Legacy Rape Cleared,12,2005
Legacy Rape Reported,37,2006
Legacy Rape Cleared,16,2006
Legacy Rape Reported,21,2007
Legacy Rape Cleared,5,2007
Legacy Rape Reported,26,2008
Legacy Rape Cleared,11,2008
Legacy Rape Reported,21,2009
Legacy Rape Cleared,5,2009
Legacy Rape Reported,25,2010
Legacy Rape Cleared,9,2010
Legacy Rape Reported,24,2011
Legacy Rape Cleared,9,2011
Legacy Rape Reported,23,2012
Legacy Rape Cleared,14,2012
Revised Rape Reported,50,2013
Revised Rape Cleared,20,2013
Revised Rape Reported,34,2014
Revised Rape Cleared,11,2014
Revised Rape Reported,42,2015
Revised Rape Cleared,16,2015
Revised Rape Reported,51,2016
Revised Rape Cleared,19,2016
Revised Rape Reported,53,2017
Revised Rape Cleared,20,2017
Revised Rape Reported,60,2018
Revised Rape Cleared,13,2018
