Label,Value,Year
Reported,6,1985
Cleared,4,1985
Reported,4,1986
Cleared,2,1986
Reported,3,1987
Cleared,3,1987
Reported,5,1988
Cleared,1,1988
Reported,4,1989
Cleared,2,1989
Reported,3,1990
Cleared,0,1990
Reported,9,1991
Cleared,7,1991
Reported,10,1992
Cleared,6,1992
Reported,6,1993
Cleared,1,1993
Reported,6,1994
Cleared,3,1994
Reported,15,1995
Cleared,8,1995
Reported,18,1996
Cleared,13,1996
Reported,11,1997
Cleared,8,1997
Reported,14,1998
Cleared,9,1998
Reported,12,1999
Cleared,5,1999
Reported,7,2000
Cleared,7,2000
Reported,9,2001
Cleared,5,2001
Reported,4,2002
Cleared,3,2002
Reported,9,2003
Cleared,6,2003
Reported,2,2004
Cleared,5,2004
Reported,7,2005
Cleared,7,2005
Reported,22,2006
Cleared,7,2006
Reported,28,2007
Cleared,8,2007
Reported,21,2008
Cleared,11,2008
Reported,14,2009
Cleared,6,2009
Reported,15,2010
Cleared,7,2010
Reported,17,2011
Cleared,10,2011
Reported,22,2012
Cleared,8,2012
Reported,10,2013
Cleared,4,2013
Reported,15,2014
Cleared,4,2014
Reported,14,2015
Cleared,1,2015
Reported,25,2016
Cleared,0,2016
Reported,18,2017
Cleared,3,2017
Reported,17,2018
Cleared,5,2018
