Label,Value,Year
Reported,220,1985
Cleared,78,1985
Reported,259,1986
Cleared,75,1986
Reported,230,1987
Cleared,53,1987
Reported,312,1988
Cleared,85,1988
Reported,273,1989
Cleared,99,1989
Reported,230,1990
Cleared,68,1990
Reported,251,1991
Cleared,61,1991
Reported,199,1992
Cleared,75,1992
Reported,270,1993
Cleared,72,1993
Reported,264,1994
Cleared,69,1994
Reported,296,1995
Cleared,117,1995
Reported,278,1996
Cleared,87,1996
Reported,253,1997
Cleared,58,1997
Reported,229,1998
Cleared,112,1998
Reported,255,1999
Cleared,87,1999
Reported,240,2000
Cleared,88,2000
Reported,204,2001
Cleared,75,2001
Reported,221,2002
Cleared,101,2002
Reported,194,2003
Cleared,102,2003
Reported,220,2004
Cleared,93,2004
Reported,164,2005
Cleared,69,2005
Reported,225,2006
Cleared,65,2006
Reported,182,2007
Cleared,80,2007
Reported,252,2008
Cleared,128,2008
Reported,142,2009
Cleared,80,2009
Reported,113,2010
Cleared,58,2010
Reported,92,2011
Cleared,57,2011
Reported,110,2012
Cleared,62,2012
Reported,93,2013
Cleared,42,2013
Reported,167,2014
Cleared,78,2014
Reported,170,2015
Cleared,100,2015
Reported,169,2016
Cleared,109,2016
Reported,95,2017
Cleared,57,2017
Reported,129,2018
Cleared,79,2018
