Label,Value,Year
Reported,1025,1985
Cleared,156,1985
Reported,1238,1986
Cleared,154,1986
Reported,1203,1987
Cleared,128,1987
Reported,1144,1988
Cleared,104,1988
Reported,1035,1989
Cleared,76,1989
Reported,1484,1990
Cleared,103,1990
Reported,1392,1991
Cleared,86,1991
Reported,1590,1992
Cleared,73,1992
Reported,1107,1993
Cleared,77,1993
Reported,483,1994
Cleared,23,1994
Reported,407,1995
Cleared,28,1995
Reported,896,1996
Cleared,38,1996
Reported,814,1997
Cleared,52,1997
Reported,256,1998
Cleared,15,1998
Reported,455,2002
Cleared,34,2002
Reported,395,2003
Cleared,48,2003
Reported,351,2004
Cleared,41,2004
Reported,245,2005
Cleared,38,2005
Reported,268,2006
Cleared,44,2006
Reported,301,2007
Cleared,64,2007
Reported,265,2008
Cleared,46,2008
Reported,237,2009
Cleared,43,2009
Reported,201,2010
Cleared,24,2010
Reported,169,2011
Cleared,20,2011
Reported,148,2012
Cleared,33,2012
Reported,147,2013
Cleared,43,2013
Reported,99,2014
Cleared,20,2014
Reported,129,2015
Cleared,20,2015
Reported,109,2016
Cleared,16,2016
Reported,87,2017
Cleared,13,2017
Reported,81,2018
Cleared,31,2018
