Label,Value,Year
Reported,1092,1985
Cleared,210,1985
Reported,1263,1986
Cleared,375,1986
Reported,1088,1987
Cleared,245,1987
Reported,1275,1988
Cleared,343,1988
Reported,1184,1989
Cleared,421,1989
Reported,1469,1990
Cleared,484,1990
Reported,1833,1991
Cleared,304,1991
Reported,1572,1992
Cleared,116,1992
Reported,1860,1993
Cleared,165,1993
Reported,1204,1994
Cleared,227,1994
Reported,1305,1995
Cleared,268,1995
Reported,1297,1996
Cleared,295,1996
Reported,1220,1997
Cleared,356,1997
Reported,1031,1998
Cleared,294,1998
Reported,1141,1999
Cleared,322,1999
Reported,1081,2000
Cleared,318,2000
Reported,1326,2001
Cleared,399,2001
Reported,1717,2002
Cleared,452,2002
Reported,1807,2003
Cleared,420,2003
Reported,1899,2004
Cleared,520,2004
Reported,1912,2005
Cleared,490,2005
Reported,2214,2006
Cleared,503,2006
Reported,1987,2007
Cleared,243,2007
Reported,2441,2008
Cleared,403,2008
Reported,2975,2009
Cleared,412,2009
Reported,3059,2010
Cleared,355,2010
Reported,2357,2011
Cleared,279,2011
Reported,2744,2012
Cleared,262,2012
Reported,3260,2013
Cleared,283,2013
Reported,3384,2014
Cleared,261,2014
Reported,3452,2015
Cleared,315,2015
Reported,3044,2016
Cleared,260,2016
Reported,2906,2017
Cleared,279,2017
Reported,2271,2018
Cleared,194,2018
