Label,Value,Year
Reported,44,1985
Cleared,22,1985
Reported,36,1986
Cleared,9,1986
Reported,33,1987
Cleared,6,1987
Reported,46,1988
Cleared,9,1988
Reported,39,1989
Cleared,17,1989
Reported,48,1990
Cleared,12,1990
Reported,68,1991
Cleared,31,1991
Reported,49,1992
Cleared,26,1992
Reported,50,1993
Cleared,21,1993
Reported,32,1994
Cleared,14,1994
Reported,53,1995
Cleared,25,1995
Reported,46,1996
Cleared,25,1996
Reported,33,1997
Cleared,11,1997
Reported,46,1998
Cleared,22,1998
Reported,37,1999
Cleared,15,1999
Reported,46,2000
Cleared,10,2000
Reported,58,2001
Cleared,16,2001
Reported,69,2002
Cleared,13,2002
Reported,49,2003
Cleared,12,2003
Reported,76,2004
Cleared,13,2004
Reported,55,2005
Cleared,16,2005
Reported,71,2006
Cleared,20,2006
Reported,73,2007
Cleared,25,2007
Reported,90,2008
Cleared,18,2008
Reported,75,2009
Cleared,25,2009
Reported,80,2010
Cleared,24,2010
Reported,53,2011
Cleared,18,2011
Reported,50,2012
Cleared,17,2012
Reported,74,2013
Cleared,15,2013
Reported,56,2014
Cleared,13,2014
Reported,56,2015
Cleared,9,2015
Reported,49,2016
Cleared,12,2016
Reported,70,2017
Cleared,16,2017
Reported,53,2018
Cleared,13,2018
