Label,Value,Year
Reported,64,1989
Cleared,5,1989
Reported,57,1990
Cleared,11,1990
Reported,56,1991
Cleared,28,1991
Reported,53,1992
Cleared,25,1992
Reported,48,1993
Cleared,23,1993
Reported,36,1994
Cleared,8,1994
Reported,60,1995
Cleared,17,1995
Reported,50,1996
Cleared,20,1996
Reported,65,1997
Cleared,42,1997
Reported,37,1998
Cleared,14,1998
Reported,52,1999
Cleared,11,1999
Reported,52,2000
Cleared,9,2000
Reported,36,2001
Cleared,3,2001
Reported,34,2002
Cleared,5,2002
Reported,25,2003
Cleared,1,2003
Reported,29,2004
Cleared,1,2004
Reported,29,2005
Cleared,10,2005
Reported,19,2006
Cleared,3,2006
Reported,33,2007
Cleared,0,2007
Reported,14,2008
Cleared,0,2008
Reported,59,2009
Cleared,5,2009
Reported,46,2010
Cleared,2,2010
Reported,30,2011
Cleared,2,2011
Reported,37,2012
Cleared,8,2012
Reported,31,2013
Cleared,4,2013
Reported,29,2014
Cleared,0,2014
Reported,43,2015
Cleared,4,2015
Reported,37,2016
Cleared,0,2016
Reported,23,2017
Cleared,0,2017
Reported,22,2018
Cleared,1,2018
