Label,Value,Year
Reported,44892,1985
Cleared,0,1985
Reported,48511,1986
Cleared,4307,1986
Reported,39715,1987
Cleared,699,1987
Reported,45012,1988
Cleared,0,1988
Reported,45898,1989
Cleared,0,1989
Reported,48626,1990
Cleared,5656,1990
Reported,47396,1991
Cleared,0,1991
Reported,44988,1992
Cleared,5795,1992
Reported,40438,1993
Cleared,5484,1993
Reported,40016,1994
Cleared,5671,1994
Reported,36197,1995
Cleared,0,1995
Reported,34091,1996
Cleared,0,1996
Reported,33607,1997
Cleared,0,1997
Reported,31826,1998
Cleared,0,1998
Reported,36075,1999
Cleared,0,1999
Reported,29727,2000
Cleared,0,2000
Reported,27694,2001
Cleared,0,2001
Reported,25245,2002
Cleared,0,2002
Reported,22779,2003
Cleared,0,2003
Reported,22799,2004
Cleared,0,2004
Reported,22496,2005
Cleared,0,2005
Reported,21828,2006
Cleared,0,2006
Reported,18604,2007
Cleared,0,2007
Reported,18969,2008
Cleared,0,2008
Reported,15469,2009
Cleared,0,2009
Reported,19078,2010
Cleared,0,2010
Reported,19446,2011
Cleared,0,2011
Reported,17001,2012
Cleared,0,2012
Reported,12683,2013
Cleared,0,2013
Reported,9997,2014
Cleared,0,2014
Reported,10200,2015
Cleared,0,2015
Reported,11436,2016
Cleared,0,2016
Reported,11578,2017
Cleared,0,2017
Reported,10115,2018
Cleared,0,2018
