Label,Value,Year
Legacy Rape Reported,489,1985
Legacy Rape Cleared,343,1985
Legacy Rape Reported,388,1986
Legacy Rape Cleared,275,1986
Legacy Rape Reported,284,1987
Legacy Rape Cleared,191,1987
Legacy Rape Reported,247,1988
Legacy Rape Cleared,164,1988
Legacy Rape Reported,235,1989
Legacy Rape Cleared,156,1989
Legacy Rape Reported,280,1990
Legacy Rape Cleared,168,1990
Legacy Rape Reported,276,1991
Legacy Rape Cleared,152,1991
Legacy Rape Reported,294,1992
Legacy Rape Cleared,133,1992
Legacy Rape Reported,271,1993
Legacy Rape Cleared,156,1993
Legacy Rape Reported,249,1994
Legacy Rape Cleared,148,1994
Legacy Rape Reported,308,1995
Legacy Rape Reported,270,1996
Legacy Rape Reported,283,1997
Legacy Rape Cleared,149,1997
Legacy Rape Reported,219,1998
Legacy Rape Cleared,87,1998
Legacy Rape Reported,193,1999
Legacy Rape Cleared,86,1999
Legacy Rape Reported,379,2000
Legacy Rape Cleared,208,2000
Legacy Rape Reported,274,2001
Legacy Rape Cleared,112,2001
Legacy Rape Reported,256,2002
Legacy Rape Cleared,105,2002
Legacy Rape Reported,226,2003
Legacy Rape Cleared,119,2003
Legacy Rape Reported,303,2004
Legacy Rape Cleared,173,2004
Legacy Rape Reported,312,2005
Legacy Rape Cleared,150,2005
Legacy Rape Reported,319,2006
Legacy Rape Cleared,143,2006
Legacy Rape Reported,328,2007
Legacy Rape Cleared,170,2007
Legacy Rape Reported,273,2008
Legacy Rape Cleared,137,2008
Legacy Rape Reported,265,2009
Legacy Rape Cleared,121,2009
Legacy Rape Reported,265,2010
Legacy Rape Cleared,86,2010
Legacy Rape Reported,211,2011
Legacy Rape Cleared,80,2011
Legacy Rape Reported,209,2012
Legacy Rape Cleared,106,2012
Legacy Rape Reported,217,2013
Legacy Rape Cleared,144,2013
Revised Rape Reported,571,2014
Revised Rape Cleared,310,2014
Revised Rape Reported,487,2015
Revised Rape Cleared,259,2015
Revised Rape Reported,747,2016
Revised Rape Cleared,381,2016
Revised Rape Reported,834,2017
Revised Rape Cleared,439,2017
Revised Rape Reported,787,2018
Revised Rape Cleared,271,2018
