Label,Value,Year
Reported,1706,1985
Cleared,1207,1985
Reported,2008,1986
Cleared,1379,1986
Reported,1816,1987
Cleared,1455,1987
Reported,1736,1988
Cleared,1423,1988
Reported,1898,1989
Cleared,1417,1989
Reported,2228,1990
Cleared,1564,1990
Reported,2889,1991
Cleared,1587,1991
Reported,2811,1992
Cleared,1655,1992
Reported,2973,1993
Cleared,1632,1993
Reported,2931,1994
Cleared,1445,1994
Reported,2033,1995
Cleared,1199,1995
Reported,1637,1996
Cleared,1013,1996
Reported,1421,1997
Cleared,895,1997
Reported,2366,1998
Cleared,911,1998
Reported,3971,1999
Cleared,1237,1999
Reported,5668,2000
Cleared,696,2000
Reported,6808,2001
Cleared,827,2001
Reported,7091,2002
Cleared,1886,2002
Reported,4570,2003
Cleared,1799,2003
Reported,4948,2004
Cleared,1680,2004
Reported,5174,2005
Cleared,2165,2005
Reported,5023,2006
Cleared,1465,2006
Reported,4125,2007
Cleared,1923,2007
Reported,6416,2008
Cleared,2570,2008
Reported,4434,2009
Cleared,2278,2009
Reported,5528,2010
Cleared,3115,2010
Reported,4672,2011
Cleared,2298,2011
Reported,4441,2012
Cleared,1426,2012
Reported,5901,2013
Cleared,2359,2013
Reported,4747,2014
Cleared,1481,2014
Reported,5465,2015
Cleared,1334,2015
Reported,7183,2016
Cleared,1567,2016
Reported,7067,2017
Cleared,1598,2017
Reported,6427,2018
Cleared,1747,2018
