Label,Value,Year
Reported,3624,1985
Cleared,990,1985
Reported,3947,1986
Cleared,1376,1986
Reported,3884,1987
Cleared,1026,1987
Reported,4024,1988
Cleared,1148,1988
Reported,4094,1989
Cleared,1090,1989
Reported,4510,1990
Cleared,1070,1990
Reported,5661,1991
Cleared,970,1991
Reported,6027,1992
Cleared,1017,1992
Reported,7281,1993
Cleared,994,1993
Reported,9418,1994
Cleared,1944,1994
Reported,9523,1995
Cleared,2666,1995
Reported,8409,1996
Cleared,3360,1996
Reported,7509,1997
Cleared,3075,1997
Reported,7051,1998
Cleared,2278,1998
Reported,6133,1999
Cleared,1907,1999
Reported,6349,2000
Cleared,1576,2000
Reported,7549,2001
Cleared,2216,2001
Reported,8981,2002
Cleared,2707,2002
Reported,9158,2003
Cleared,1876,2003
Reported,9783,2004
Cleared,2031,2004
Reported,9530,2005
Cleared,2305,2005
Reported,12931,2006
Cleared,3300,2006
Reported,13641,2007
Cleared,4347,2007
Reported,13324,2008
Cleared,4935,2008
Reported,13039,2009
Cleared,5005,2009
Reported,12648,2010
Cleared,4799,2010
Reported,10813,2011
Cleared,4253,2011
Reported,11598,2012
Cleared,4316,2012
Reported,11374,2013
Cleared,4224,2013
Reported,12876,2014
Cleared,4655,2014
Reported,14383,2015
Cleared,4331,2015
Reported,13520,2016
Cleared,3914,2016
Reported,10064,2017
Cleared,3484,2017
Reported,9949,2018
Cleared,2931,2018
