Label,Value,Year
Reported,5338,1985
Cleared,249,1985
Reported,5417,1986
Cleared,305,1986
Reported,5574,1987
Cleared,305,1987
Reported,5550,1988
Cleared,293,1988
Reported,5637,1989
Cleared,286,1989
Reported,5383,1990
Cleared,239,1990
Reported,4976,1991
Cleared,213,1991
Reported,6263,1992
Cleared,206,1992
Reported,5119,1993
Cleared,250,1993
Reported,4376,1994
Cleared,212,1994
Reported,3379,1995
Cleared,170,1995
Reported,3593,1996
Cleared,153,1996
Reported,3320,1997
Cleared,190,1997
Reported,2575,1998
Cleared,0,1998
Reported,2307,1999
Cleared,102,1999
Reported,2345,2000
Cleared,81,2000
Reported,2348,2001
Cleared,6,2001
Reported,2091,2002
Cleared,0,2002
Reported,2072,2003
Cleared,0,2003
Reported,1926,2004
Cleared,0,2004
Reported,2229,2005
Cleared,62,2005
Reported,2356,2006
Cleared,113,2006
Reported,2207,2007
Cleared,124,2007
Reported,1967,2008
Cleared,66,2008
Reported,1561,2009
Cleared,86,2009
Reported,1341,2010
Cleared,79,2010
Reported,1376,2011
Cleared,78,2011
Reported,1262,2012
Cleared,65,2012
Reported,1430,2013
Cleared,70,2013
Reported,1137,2014
Cleared,119,2014
Reported,1131,2015
Cleared,109,2015
Reported,1241,2016
Cleared,88,2016
Reported,1414,2017
Cleared,125,2017
Reported,1049,2018
Cleared,77,2018
