Label,Value,Year
Reported,125968,1985
Cleared,18718,1985
Reported,124518,1986
Cleared,12769,1986
Reported,114643,1987
Cleared,19169,1987
Reported,120126,1988
Cleared,20719,1988
Reported,126600,1989
Cleared,23184,1989
Reported,122632,1990
Cleared,24969,1990
Reported,130234,1991
Cleared,24343,1991
Reported,123860,1992
Cleared,21899,1992
Reported,119092,1993
Cleared,21176,1993
Reported,110791,1994
Cleared,17178,1994
Reported,108149,1995
Cleared,16355,1995
Reported,95069,1996
Cleared,13635,1996
Reported,82605,1997
Cleared,8096,1997
Reported,79997,1998
Cleared,8191,1998
Reported,74457,1999
Cleared,10107,1999
Reported,76235,2000
Cleared,7369,2000
Reported,79521,2001
Cleared,8357,2001
Reported,79813,2002
Cleared,8456,2002
Reported,77111,2003
Cleared,9920,2003
Reported,72045,2004
Cleared,8726,2004
Reported,65972,2005
Cleared,7732,2005
Reported,59711,2006
Cleared,6036,2006
Reported,58304,2007
Cleared,7080,2007
Reported,58472,2008
Cleared,6590,2008
Reported,57414,2009
Cleared,5628,2009
Reported,55248,2010
Cleared,4461,2010
Reported,53469,2011
Cleared,4435,2011
Reported,56006,2012
Cleared,5538,2012
Reported,55734,2013
Cleared,5213,2013
Reported,54281,2014
Cleared,5391,2014
Reported,61191,2015
Cleared,4959,2015
Reported,64739,2016
Cleared,4867,2016
Reported,65757,2017
Cleared,4510,2017
Reported,67963,2018
Cleared,4448,2018
