Label,Value,Year
Reported,3062,1985
Cleared,715,1985
Reported,3985,1986
Cleared,1055,1986
Reported,3452,1987
Cleared,1054,1987
Reported,3204,1988
Cleared,884,1988
Reported,3585,1989
Cleared,1164,1989
Reported,4331,1990
Cleared,1361,1990
Reported,5331,1991
Cleared,1438,1991
Reported,5321,1992
Cleared,1396,1992
Reported,4651,1993
Cleared,1198,1993
Reported,3845,1994
Cleared,1186,1994
Reported,3244,1995
Cleared,931,1995
Reported,2998,1996
Cleared,954,1996
Reported,2604,1997
Cleared,960,1997
Reported,2121,1998
Cleared,819,1998
Reported,1812,1999
Cleared,654,1999
Reported,1777,2000
Cleared,676,2000
Reported,1729,2001
Cleared,547,2001
Reported,1627,2002
Cleared,607,2002
Reported,1626,2003
Cleared,569,2003
Reported,1650,2004
Cleared,517,2004
Reported,1862,2005
Cleared,635,2005
Reported,2164,2006
Cleared,721,2006
Reported,2095,2007
Cleared,764,2007
Reported,2019,2008
Cleared,716,2008
Reported,1905,2009
Cleared,716,2009
Reported,1636,2010
Cleared,615,2010
Reported,1456,2011
Cleared,569,2011
Reported,1517,2012
Cleared,648,2012
Reported,1456,2013
Cleared,620,2013
Reported,1318,2014
Cleared,520,2014
Reported,1378,2015
Cleared,533,2015
Reported,1387,2016
Cleared,502,2016
Reported,1410,2017
Cleared,470,2017
Reported,1439,2018
Cleared,476,2018
