Label,Value,Year
Reported,51,1997
Cleared,16,1997
Reported,30,1998
Cleared,2,1998
Reported,23,1999
Cleared,3,1999
Reported,28,2000
Cleared,6,2000
Reported,30,2001
Cleared,6,2001
Reported,37,2002
Cleared,11,2002
Reported,35,2003
Cleared,11,2003
Reported,31,2004
Cleared,3,2004
Reported,42,2005
Cleared,9,2005
Reported,23,2006
Cleared,6,2006
Reported,25,2007
Cleared,11,2007
Reported,27,2008
Cleared,13,2008
Reported,24,2009
Cleared,10,2009
Reported,20,2010
Cleared,7,2010
Reported,16,2011
Cleared,5,2011
Reported,6,2012
Cleared,3,2012
Reported,16,2013
Cleared,10,2013
Reported,13,2014
Cleared,9,2014
Reported,19,2015
Cleared,7,2015
Reported,15,2016
Cleared,6,2016
Reported,18,2017
Cleared,2,2017
Reported,26,2018
Cleared,4,2018
