Label,Value,Year
Reported,5752,1985
Cleared,136,1985
Reported,5648,1986
Cleared,413,1986
Reported,5643,1987
Cleared,542,1987
Reported,6739,1988
Cleared,736,1988
Reported,6753,1989
Cleared,603,1989
Reported,7181,1990
Cleared,618,1990
Reported,7191,1991
Cleared,494,1991
Reported,6915,1992
Cleared,460,1992
Reported,6387,1993
Cleared,451,1993
Reported,5553,1994
Cleared,537,1994
Reported,4461,1995
Cleared,467,1995
Reported,3875,1996
Cleared,416,1996
Reported,3838,1997
Cleared,410,1997
Reported,2431,1998
Cleared,225,1998
Reported,1929,2002
Cleared,1831,2002
Reported,1777,2003
Cleared,1457,2003
Reported,1694,2004
Cleared,1626,2004
Reported,1432,2005
Cleared,1039,2005
Reported,1171,2006
Cleared,726,2006
Reported,1151,2007
Cleared,753,2007
Reported,1018,2008
Cleared,690,2008
Reported,1121,2009
Cleared,790,2009
Reported,837,2010
Cleared,626,2010
Reported,767,2011
Cleared,664,2011
Reported,715,2012
Cleared,183,2012
Reported,594,2013
Cleared,109,2013
Reported,575,2014
Cleared,83,2014
Reported,489,2015
Cleared,60,2015
Reported,462,2016
Cleared,90,2016
Reported,447,2017
Cleared,83,2017
Reported,458,2018
Cleared,64,2018
