Label,Value,Year
Reported,349,1985
Cleared,286,1985
Reported,325,1986
Cleared,265,1986
Reported,176,1987
Cleared,137,1987
Reported,191,1988
Cleared,124,1988
Reported,149,1989
Cleared,82,1989
Reported,140,1990
Cleared,59,1990
Reported,150,1991
Cleared,82,1991
Reported,161,1992
Cleared,54,1992
Reported,158,1993
Cleared,60,1993
Reported,152,1994
Cleared,63,1994
Reported,108,1995
Cleared,40,1995
Reported,143,1996
Cleared,56,1996
Reported,114,1997
Cleared,9,1997
Reported,112,1998
Cleared,13,1998
Reported,165,2000
Cleared,43,2000
Reported,143,2001
Cleared,28,2001
Reported,112,2002
Cleared,25,2002
Reported,111,2003
Cleared,25,2003
Reported,110,2004
Cleared,23,2004
Reported,114,2005
Cleared,35,2005
Reported,125,2006
Cleared,44,2006
Reported,136,2007
Cleared,36,2007
Reported,92,2008
Cleared,27,2008
Reported,121,2009
Cleared,32,2009
Reported,54,2010
Cleared,16,2010
Reported,81,2011
Cleared,33,2011
Reported,86,2012
Cleared,32,2012
Reported,37,2013
Cleared,9,2013
Reported,0,2014
Cleared,0,2014
Reported,218,2016
Cleared,57,2016
Reported,250,2017
Cleared,66,2017
