Label,Value,Year
Reported,1128,1985
Cleared,262,1985
Reported,1040,1986
Cleared,181,1986
Reported,1021,1987
Cleared,86,1987
Reported,972,1988
Cleared,162,1988
Reported,966,1989
Cleared,104,1989
Reported,1113,1990
Cleared,117,1990
Reported,988,1991
Cleared,86,1991
Reported,809,1992
Cleared,67,1992
Reported,787,1993
Cleared,61,1993
Reported,785,1994
Cleared,76,1994
Reported,696,1995
Cleared,88,1995
Reported,735,1996
Cleared,74,1996
Reported,1294,1997
Cleared,94,1997
Reported,1267,1998
Cleared,41,1998
Reported,876,2000
Cleared,57,2000
Reported,679,2001
Cleared,57,2001
Reported,714,2002
Cleared,20,2002
Reported,1085,2003
Cleared,47,2003
Reported,868,2004
Cleared,50,2004
Reported,1071,2005
Cleared,44,2005
Reported,1212,2006
Cleared,65,2006
Reported,1268,2007
Cleared,65,2007
Reported,998,2008
Cleared,44,2008
Reported,932,2009
Cleared,64,2009
Reported,684,2010
Cleared,39,2010
Reported,735,2011
Cleared,61,2011
Reported,1013,2012
Cleared,56,2012
Reported,583,2013
Cleared,23,2013
Reported,0,2014
Cleared,0,2014
Reported,774,2016
Cleared,42,2016
Reported,635,2017
Cleared,63,2017
