Label,Value,Year
Legacy Rape Reported,1,1985
Legacy Rape Reported,3,1986
Legacy Rape Reported,3,1987
Legacy Rape Cleared,1,1987
Legacy Rape Reported,2,1989
Legacy Rape Cleared,1,1989
Legacy Rape Reported,1,1990
Legacy Rape Cleared,1,1990
Legacy Rape Reported,3,1991
Legacy Rape Cleared,2,1991
Legacy Rape Reported,5,1993
Legacy Rape Cleared,4,1993
Legacy Rape Reported,4,1995
Legacy Rape Cleared,1,1995
Legacy Rape Reported,5,1996
Legacy Rape Cleared,3,1996
Legacy Rape Reported,3,1997
Legacy Rape Cleared,1,1997
Legacy Rape Reported,3,1998
Legacy Rape Cleared,1,1998
Legacy Rape Reported,4,1999
Legacy Rape Reported,5,2000
Legacy Rape Cleared,1,2000
Legacy Rape Reported,2,2001
Legacy Rape Cleared,1,2001
Legacy Rape Reported,1,2002
Legacy Rape Reported,4,2004
Legacy Rape Reported,1,2005
Legacy Rape Cleared,1,2005
Legacy Rape Reported,5,2006
Legacy Rape Cleared,1,2006
Legacy Rape Reported,8,2007
Legacy Rape Cleared,2,2007
Legacy Rape Reported,2,2008
Legacy Rape Reported,3,2009
Legacy Rape Cleared,1,2009
Legacy Rape Reported,1,2010
Legacy Rape Reported,1,2011
Legacy Rape Reported,2,2012
Legacy Rape Cleared,1,2012
Legacy Rape Reported,3,2013
Legacy Rape Cleared,2,2013
Legacy Rape Reported,3,2014
Legacy Rape Cleared,1,2014
Legacy Rape Reported,2,2015
Revised Rape Reported,6,2016
Revised Rape Reported,7,2017
Revised Rape Cleared,1,2017
Revised Rape Reported,4,2018
