Label,Value,Year
Reported,355,1985
Cleared,27,1985
Reported,522,1986
Cleared,0,1986
Reported,534,1987
Cleared,76,1987
Reported,283,1989
Cleared,0,1989
Reported,394,1990
Cleared,74,1990
Reported,134,1991
Cleared,48,1991
Reported,98,1992
Cleared,42,1992
Reported,117,1993
Cleared,43,1993
Reported,161,1994
Cleared,49,1994
Reported,112,1995
Cleared,26,1995
Reported,140,1997
Cleared,41,1997
Reported,281,1998
Cleared,41,1998
Reported,529,1999
Cleared,32,1999
Reported,439,2000
Cleared,19,2000
Reported,427,2001
Cleared,29,2001
Reported,192,2002
Cleared,26,2002
Reported,194,2003
Cleared,20,2003
Reported,262,2004
Cleared,11,2004
Reported,179,2005
Cleared,7,2005
Reported,147,2006
Cleared,8,2006
Reported,89,2007
Cleared,3,2007
Reported,82,2008
Cleared,5,2008
Reported,70,2009
Cleared,5,2009
Reported,28,2010
Cleared,4,2010
Reported,12,2011
Cleared,0,2011
Reported,53,2012
Cleared,22,2012
Reported,63,2013
Cleared,24,2013
Reported,28,2014
Cleared,20,2014
Reported,25,2015
Cleared,14,2015
Reported,25,2016
Cleared,9,2016
Reported,44,2017
Cleared,14,2017
