Label,Value,Year
Reported,36983,1985
Cleared,4779,1985
Reported,37507,1986
Cleared,5615,1986
Reported,43304,1987
Cleared,6912,1987
Reported,38360,1988
Cleared,5707,1988
Reported,47398,1989
Cleared,6849,1989
Reported,50736,1990
Cleared,6976,1990
Reported,55474,1991
Cleared,6713,1991
Reported,46489,1992
Cleared,6262,1992
Reported,40861,1993
Cleared,0,1993
Reported,17775,1994
Cleared,2097,1994
Reported,14362,1995
Cleared,2083,1995
Reported,36609,1996
Cleared,5711,1996
Reported,30194,1997
Cleared,4764,1997
Reported,10371,1998
Cleared,1699,1998
Reported,27630,2002
Cleared,5777,2002
Reported,26883,2003
Cleared,5324,2003
Reported,24421,2004
Cleared,4336,2004
Reported,24096,2005
Cleared,3384,2005
Reported,24811,2006
Cleared,4666,2006
Reported,24039,2007
Cleared,4666,2007
Reported,26235,2008
Cleared,5929,2008
Reported,25199,2009
Cleared,6327,2009
Reported,25515,2010
Cleared,5535,2010
Reported,24935,2011
Cleared,5361,2011
Reported,22431,2012
Cleared,4984,2012
Reported,20581,2013
Cleared,5197,2013
Reported,20954,2014
Cleared,5282,2014
Reported,19196,2015
Cleared,4752,2015
Reported,18254,2016
Cleared,4630,2016
Reported,16996,2017
Cleared,4454,2017
Reported,15235,2018
Cleared,4491,2018
