Label,Value,Year
Reported,41623,1985
Cleared,6381,1985
Reported,51407,1986
Cleared,7712,1986
Reported,64650,1987
Cleared,9696,1987
Reported,58202,1989
Cleared,0,1989
Reported,54964,1990
Cleared,9242,1990
Reported,57929,1991
Cleared,10457,1991
Reported,58229,1992
Cleared,9143,1992
Reported,56077,1993
Cleared,8854,1993
Reported,55569,1994
Cleared,8382,1994
Reported,51533,1995
Cleared,8319,1995
Reported,49769,1996
Cleared,0,1996
Reported,48541,1997
Cleared,0,1997
Reported,46612,1998
Cleared,7357,1998
Reported,42973,1999
Cleared,0,1999
Reported,42866,2000
Cleared,7227,2000
Reported,43862,2001
Cleared,6994,2001
Reported,43978,2002
Cleared,7166,2002
Reported,43791,2003
Cleared,7164,2003
Reported,43238,2004
Cleared,6993,2004
Reported,43517,2005
Cleared,6172,2005
Reported,43103,2006
Cleared,5723,2006
Reported,45416,2007
Cleared,6602,2007
Reported,46198,2008
Cleared,7228,2008
Reported,41781,2009
Cleared,7524,2009
Reported,37424,2010
Cleared,5762,2010
Reported,36113,2011
Cleared,5695,2011
Reported,34674,2012
Cleared,5824,2012
Reported,33007,2013
Cleared,5756,2013
Reported,33732,2014
Cleared,5325,2014
Reported,31854,2015
Cleared,5056,2015
Reported,31538,2016
Cleared,4286,2016
Reported,31551,2017
Cleared,4076,2017
