Label,Value,Year
Reported,21,1985
Cleared,18,1985
Reported,19,1986
Cleared,14,1986
Reported,20,1987
Cleared,16,1987
Reported,18,1988
Cleared,15,1988
Reported,32,1989
Cleared,17,1989
Reported,40,1990
Cleared,14,1990
Reported,33,1991
Cleared,13,1991
Reported,39,1992
Cleared,23,1992
Reported,53,1993
Cleared,39,1993
Reported,45,1994
Cleared,27,1994
Reported,55,1995
Cleared,39,1995
Reported,40,1996
Cleared,28,1996
Reported,58,1997
Cleared,34,1997
Reported,45,1998
Cleared,22,1998
Reported,24,1999
Cleared,20,1999
Reported,31,2000
Cleared,25,2000
Reported,6,2001
Cleared,3,2001
Reported,17,2002
Cleared,14,2002
Reported,14,2003
Cleared,12,2003
Reported,7,2004
Cleared,6,2004
Reported,9,2005
Cleared,9,2005
Reported,28,2006
Cleared,0,2006
Reported,17,2007
Cleared,1,2007
Reported,15,2008
Cleared,2,2008
Reported,7,2009
Cleared,2,2009
Reported,8,2010
Cleared,1,2010
Reported,16,2011
Cleared,8,2011
Reported,25,2012
Cleared,15,2012
Reported,31,2013
Cleared,30,2013
Reported,20,2014
Cleared,20,2014
Reported,33,2015
Cleared,30,2015
Reported,15,2016
Cleared,15,2016
Reported,19,2017
Cleared,17,2017
Reported,23,2018
Cleared,18,2018
