Label,Value,Year
Reported,393,1985
Cleared,68,1985
Reported,415,1986
Cleared,47,1986
Reported,376,1987
Cleared,56,1987
Reported,376,1988
Cleared,39,1988
Reported,373,1989
Cleared,39,1989
Reported,420,1990
Cleared,40,1990
Reported,429,1991
Cleared,37,1991
Reported,464,1992
Cleared,36,1992
Reported,488,1993
Cleared,28,1993
Reported,436,1994
Cleared,45,1994
Reported,433,1995
Cleared,42,1995
Reported,452,1996
Cleared,53,1996
Reported,428,1997
Cleared,44,1997
Reported,353,1998
Cleared,0,1998
Reported,275,1999
Cleared,21,1999
Reported,307,2000
Cleared,10,2000
Reported,368,2001
Cleared,48,2001
Reported,227,2002
Cleared,17,2002
Reported,260,2003
Cleared,29,2003
Reported,258,2004
Cleared,28,2004
Reported,188,2005
Cleared,16,2005
Reported,226,2006
Cleared,27,2006
Reported,232,2007
Cleared,32,2007
Reported,235,2008
Cleared,21,2008
Reported,198,2009
Cleared,20,2009
Reported,156,2010
Cleared,33,2010
Reported,161,2011
Cleared,27,2011
Reported,207,2012
Cleared,41,2012
Reported,227,2013
Cleared,54,2013
Reported,241,2014
Cleared,51,2014
Reported,272,2015
Cleared,54,2015
Reported,255,2016
Cleared,54,2016
Reported,303,2017
Cleared,57,2017
Reported,69,2018
Cleared,20,2018
