Label,Value,Year
Reported,210,1985
Cleared,6,1985
Reported,203,1986
Cleared,1,1986
Reported,267,1987
Cleared,1,1987
Reported,301,1988
Cleared,2,1988
Reported,244,1989
Cleared,5,1989
Reported,262,1990
Cleared,15,1990
Reported,240,1991
Cleared,43,1991
Reported,256,1992
Cleared,27,1992
Reported,280,1993
Cleared,20,1993
Reported,240,1994
Cleared,20,1994
Reported,289,1995
Cleared,7,1995
Reported,269,1996
Cleared,13,1996
Reported,232,1997
Cleared,20,1997
Reported,237,1998
Cleared,11,1998
Reported,206,1999
Cleared,22,1999
Reported,122,2000
Cleared,6,2000
Reported,164,2001
Cleared,6,2001
Reported,253,2002
Cleared,30,2002
Reported,290,2003
Cleared,41,2003
Reported,431,2004
Cleared,100,2004
Reported,408,2005
Cleared,48,2005
Reported,425,2006
Cleared,26,2006
Reported,385,2007
Cleared,29,2007
Reported,325,2008
Cleared,90,2008
Reported,295,2009
Cleared,36,2009
Reported,262,2010
Cleared,28,2010
Reported,170,2011
Cleared,56,2011
Reported,304,2012
Cleared,52,2012
Reported,253,2013
Cleared,41,2013
Reported,169,2014
Cleared,45,2014
Reported,131,2015
Cleared,28,2015
Reported,147,2016
Cleared,16,2016
Reported,211,2017
Cleared,37,2017
Reported,211,2018
Cleared,22,2018
