Label,Value,Year
Reported,108,1985
Cleared,17,1985
Reported,146,1986
Cleared,21,1986
Reported,118,1987
Cleared,20,1987
Reported,211,1988
Cleared,19,1988
Reported,190,1989
Cleared,27,1989
Reported,116,1990
Cleared,13,1990
Reported,90,1991
Cleared,7,1991
Reported,91,1992
Cleared,3,1992
Reported,86,1993
Cleared,17,1993
Reported,96,1994
Cleared,10,1994
Reported,50,1995
Cleared,12,1995
Reported,104,1996
Cleared,16,1996
Reported,116,1997
Cleared,17,1997
Reported,71,1998
Cleared,19,1998
Reported,49,1999
Cleared,6,1999
Reported,45,2000
Cleared,3,2000
Reported,56,2001
Cleared,5,2001
Reported,60,2002
Cleared,11,2002
Reported,40,2003
Cleared,10,2003
Reported,45,2004
Cleared,12,2004
Reported,62,2005
Cleared,16,2005
Reported,52,2006
Cleared,6,2006
Reported,38,2007
Cleared,3,2007
Reported,44,2008
Cleared,11,2008
Reported,36,2009
Cleared,7,2009
Reported,36,2010
Cleared,4,2010
Reported,49,2011
Cleared,6,2011
Reported,82,2012
Cleared,14,2012
Reported,59,2013
Cleared,16,2013
Reported,62,2014
Cleared,3,2014
Reported,47,2015
Cleared,7,2015
Reported,46,2016
Cleared,12,2016
Reported,24,2017
Cleared,11,2017
Reported,29,2018
Cleared,4,2018
