Label,Value,Year
Reported,2630,1985
Cleared,1006,1985
Reported,2595,1986
Cleared,1128,1986
Reported,2817,1987
Cleared,1261,1987
Reported,2984,1988
Cleared,1352,1988
Reported,2844,1989
Cleared,1327,1989
Reported,3012,1990
Cleared,1214,1990
Reported,3122,1991
Cleared,1035,1991
Reported,3472,1992
Cleared,1246,1992
Reported,3138,1993
Cleared,0,1993
Reported,1160,1994
Cleared,398,1994
Reported,792,1995
Cleared,330,1995
Reported,2068,1996
Cleared,690,1996
Reported,1704,1997
Cleared,549,1997
Reported,656,1998
Cleared,162,1998
Reported,2496,2002
Cleared,1461,2002
Reported,2401,2003
Cleared,1331,2003
Reported,2268,2004
Cleared,1096,2004
Reported,2446,2005
Cleared,835,2005
Reported,2481,2006
Cleared,1237,2006
Reported,2205,2007
Cleared,1075,2007
Reported,2166,2008
Cleared,1171,2008
Reported,2267,2009
Cleared,1205,2009
Reported,2031,2010
Cleared,881,2010
Reported,1862,2011
Cleared,801,2011
Reported,1790,2012
Cleared,867,2012
Reported,1599,2013
Cleared,766,2013
Reported,1576,2014
Cleared,809,2014
Reported,1737,2015
Cleared,823,2015
Reported,1577,2016
Cleared,831,2016
Reported,1427,2017
Cleared,822,2017
Reported,1134,2018
Cleared,683,2018
