Label,Value,Year
Reported,3974,1985
Cleared,1031,1985
Reported,3851,1986
Cleared,729,1986
Reported,3631,1987
Cleared,323,1987
Reported,3858,1988
Cleared,705,1988
Reported,3753,1989
Cleared,678,1989
Reported,3996,1990
Cleared,567,1990
Reported,3995,1991
Cleared,754,1991
Reported,3568,1992
Cleared,596,1992
Reported,3182,1993
Cleared,433,1993
Reported,3105,1994
Cleared,276,1994
Reported,3104,1995
Cleared,299,1995
Reported,3222,1996
Cleared,521,1996
Reported,3316,1997
Cleared,198,1997
Reported,3058,1998
Cleared,88,1998
Reported,3721,2000
Cleared,100,2000
Reported,2567,2001
Cleared,94,2001
Reported,2966,2002
Cleared,64,2002
Reported,3723,2003
Cleared,131,2003
Reported,3520,2004
Cleared,141,2004
Reported,3677,2005
Cleared,152,2005
Reported,3848,2006
Cleared,164,2006
Reported,3631,2007
Cleared,149,2007
Reported,3184,2008
Cleared,111,2008
Reported,2965,2009
Cleared,108,2009
Reported,2297,2010
Cleared,77,2010
Reported,2148,2011
Cleared,112,2011
Reported,2912,2012
Cleared,115,2012
Reported,2016,2013
Cleared,44,2013
Reported,0,2014
Cleared,1,2014
Reported,2390,2016
Cleared,126,2016
Reported,2271,2017
Cleared,220,2017
