Label,Value,Year
Reported,24531,1985
Cleared,3642,1985
Reported,29194,1986
Cleared,5390,1986
Reported,33041,1987
Cleared,5967,1987
Reported,27673,1988
Cleared,4768,1988
Reported,28467,1989
Cleared,5517,1989
Reported,26015,1990
Cleared,5125,1990
Reported,24941,1991
Cleared,4330,1991
Reported,21967,1992
Cleared,2370,1992
Reported,17866,1993
Cleared,2003,1993
Reported,16422,1994
Cleared,1919,1994
Reported,13961,1995
Cleared,1587,1995
Reported,13685,1996
Cleared,1677,1996
Reported,13230,1997
Cleared,964,1997
Reported,11984,1998
Cleared,731,1998
Reported,10944,1999
Cleared,646,1999
Reported,11604,2000
Cleared,565,2000
Reported,14018,2001
Cleared,715,2001
Reported,13368,2002
Cleared,700,2002
Reported,14619,2003
Cleared,756,2003
Reported,14720,2004
Cleared,710,2004
Reported,14365,2005
Cleared,695,2005
Reported,14629,2006
Cleared,856,2006
Reported,16750,2007
Cleared,763,2007
Reported,18908,2008
Cleared,808,2008
Reported,18164,2009
Cleared,991,2009
Reported,17301,2010
Cleared,975,2010
Reported,15334,2011
Cleared,857,2011
Reported,15668,2012
Cleared,751,2012
Reported,14850,2013
Cleared,961,2013
Reported,12344,2014
Cleared,627,2014
Reported,11632,2015
Cleared,378,2015
Reported,12235,2016
Cleared,297,2016
Reported,11722,2017
Cleared,333,2017
Reported,9118,2018
Cleared,326,2018
