Label,Value,Year
Reported,79426,1985
Cleared,5114,1985
Reported,85853,1986
Cleared,5755,1986
Reported,95654,1987
Cleared,7853,1987
Reported,119940,1988
Cleared,10457,1988
Reported,133861,1989
Cleared,9566,1989
Reported,147123,1990
Cleared,9709,1990
Reported,139977,1991
Cleared,9341,1991
Reported,126959,1992
Cleared,7420,1992
Reported,112464,1993
Cleared,5338,1993
Reported,95420,1994
Cleared,4920,1994
Reported,72679,1995
Cleared,2153,1995
Reported,60379,1996
Cleared,4101,1996
Reported,51893,1997
Cleared,3502,1997
Reported,44056,1998
Cleared,3026,1998
Reported,39693,1999
Cleared,2758,1999
Reported,35846,2000
Cleared,2730,2000
Reported,29989,2001
Cleared,2534,2001
Reported,27034,2002
Cleared,3576,2002
Reported,23628,2003
Cleared,0,2003
Reported,21072,2004
Cleared,0,2004
Reported,18381,2005
Cleared,0,2005
Reported,15936,2006
Cleared,0,2006
Reported,13256,2007
Cleared,0,2007
Reported,12440,2008
Cleared,0,2008
Reported,10694,2009
Cleared,0,2009
Reported,10319,2010
Cleared,0,2010
Reported,9434,2011
Cleared,0,2011
Reported,8190,2012
Cleared,0,2012
Reported,7434,2013
Cleared,754,2013
Reported,7724,2014
Cleared,980,2014
Reported,7386,2015
Cleared,895,2015
Reported,6369,2016
Cleared,894,2016
Reported,5735,2017
Cleared,917,2017
Reported,5534,2018
Cleared,849,2018
