Label,Value,Year
Reported,232,1985
Cleared,14,1985
Reported,189,1986
Cleared,35,1986
Reported,164,1987
Cleared,7,1987
Reported,77,1988
Cleared,2,1988
Reported,39,1989
Cleared,1,1989
Reported,74,1990
Cleared,0,1990
Reported,106,1991
Cleared,8,1991
Reported,105,1992
Cleared,10,1992
Reported,105,1993
Cleared,20,1993
Reported,144,1994
Cleared,16,1994
Reported,96,1995
Cleared,11,1995
Reported,87,1996
Cleared,11,1996
Reported,83,1997
Cleared,9,1997
Reported,77,1998
Cleared,11,1998
Reported,83,1999
Cleared,9,1999
Reported,101,2000
Cleared,13,2000
Reported,103,2001
Cleared,10,2001
Reported,141,2002
Cleared,15,2002
Reported,128,2003
Cleared,25,2003
Reported,82,2004
Cleared,13,2004
Reported,76,2005
Cleared,7,2005
Reported,106,2006
Cleared,18,2006
Reported,145,2007
Cleared,29,2007
Reported,106,2008
Cleared,37,2008
Reported,111,2009
Cleared,17,2009
Reported,86,2010
Cleared,20,2010
Reported,126,2011
Cleared,26,2011
Reported,97,2012
Cleared,24,2012
Reported,74,2013
Cleared,15,2013
Reported,81,2014
Cleared,19,2014
Reported,106,2015
Cleared,30,2015
Reported,69,2016
Cleared,19,2016
Reported,62,2017
Cleared,14,2017
Reported,46,2018
Cleared,15,2018
