Label,Value,Year
Reported,30,1985
Cleared,9,1985
Reported,37,1986
Cleared,11,1986
Reported,43,1987
Cleared,20,1987
Reported,31,1988
Cleared,6,1988
Reported,40,1989
Cleared,8,1989
Reported,26,1990
Cleared,6,1990
Reported,35,1991
Cleared,7,1991
Reported,24,1992
Cleared,8,1992
Reported,24,1993
Cleared,4,1993
Reported,27,1994
Cleared,8,1994
Reported,36,1995
Cleared,14,1995
Reported,53,1996
Cleared,20,1996
Reported,40,1997
Cleared,13,1997
Reported,45,1998
Cleared,22,1998
Reported,32,1999
Cleared,6,1999
Reported,54,2000
Cleared,23,2000
Reported,42,2001
Cleared,17,2001
Reported,50,2002
Cleared,29,2002
Reported,38,2003
Cleared,16,2003
Reported,41,2004
Cleared,16,2004
Reported,28,2005
Cleared,17,2005
Reported,34,2006
Cleared,21,2006
Reported,25,2007
Cleared,16,2007
Reported,36,2008
Cleared,20,2008
Reported,45,2009
Cleared,31,2009
Reported,31,2010
Cleared,12,2010
Reported,22,2011
Cleared,16,2011
Reported,19,2012
Cleared,13,2012
Reported,27,2013
Cleared,15,2013
Reported,14,2014
Cleared,10,2014
Reported,25,2015
Cleared,16,2015
Reported,21,2016
Cleared,15,2016
Reported,7,2017
Cleared,5,2017
Reported,12,2018
Cleared,4,2018
