Label,Value,Year
Reported,514,1985
Cleared,78,1985
Reported,382,1986
Cleared,71,1986
Reported,386,1987
Cleared,49,1987
Reported,333,1988
Cleared,53,1988
Reported,380,1989
Cleared,33,1989
Reported,456,1990
Cleared,99,1990
Reported,327,1991
Cleared,74,1991
Reported,320,1992
Cleared,59,1992
Reported,318,1993
Cleared,69,1993
Reported,474,1994
Cleared,42,1994
Reported,539,1995
Cleared,43,1995
Reported,655,1996
Cleared,42,1996
Reported,114,1997
Cleared,59,1997
Reported,311,1998
Cleared,0,1998
Reported,349,1999
Cleared,47,1999
Reported,388,2000
Cleared,33,2000
Reported,497,2001
Cleared,62,2001
Reported,258,2002
Cleared,25,2002
Reported,208,2003
Cleared,10,2003
Reported,248,2004
Cleared,16,2004
Reported,388,2005
Cleared,48,2005
Reported,437,2006
Cleared,57,2006
Reported,339,2007
Cleared,67,2007
Reported,288,2008
Cleared,66,2008
Reported,243,2009
Cleared,31,2009
Reported,181,2010
Cleared,15,2010
Reported,165,2011
Cleared,15,2011
Reported,176,2012
Cleared,10,2012
Reported,133,2013
Cleared,9,2013
Reported,123,2014
Cleared,31,2014
Reported,93,2015
Cleared,10,2015
Reported,137,2016
Cleared,20,2016
Reported,173,2017
Cleared,31,2017
Reported,121,2018
Cleared,19,2018
