Label,Value,Year
Reported,32839,1985
Cleared,3231,1985
Reported,30581,1986
Cleared,4409,1986
Reported,30901,1987
Cleared,4873,1987
Reported,30379,1988
Cleared,5464,1988
Reported,29145,1989
Cleared,5015,1989
Reported,29961,1990
Cleared,5044,1990
Reported,30362,1991
Cleared,5352,1991
Reported,28215,1992
Cleared,4978,1992
Reported,26905,1993
Cleared,4991,1993
Reported,24656,1994
Cleared,5297,1994
Reported,23019,1995
Cleared,7912,1995
Reported,22437,1996
Cleared,6545,1996
Reported,21234,1997
Cleared,6082,1997
Reported,14571,1998
Cleared,3907,1998
Reported,15803,2002
Cleared,14964,2002
Reported,16046,2003
Cleared,13033,2003
Reported,15763,2004
Cleared,13902,2004
Reported,14421,2005
Cleared,9129,2005
Reported,14713,2006
Cleared,8776,2006
Reported,13886,2007
Cleared,9866,2007
Reported,14847,2008
Cleared,11137,2008
Reported,15185,2009
Cleared,11340,2009
Reported,13879,2010
Cleared,10651,2010
Reported,13312,2011
Cleared,12084,2011
Reported,13303,2012
Cleared,7193,2012
Reported,12889,2013
Cleared,5448,2013
Reported,12209,2014
Cleared,4895,2014
Reported,11396,2015
Cleared,4621,2015
Reported,10660,2016
Cleared,4560,2016
Reported,10103,2017
Cleared,3586,2017
Reported,9650,2018
Cleared,3383,2018
