Label,Value,Year
Reported,24,1985
Cleared,10,1985
Reported,8,1986
Cleared,2,1986
Reported,12,1987
Cleared,0,1987
Reported,8,1989
Cleared,0,1989
Reported,5,1990
Cleared,1,1990
Reported,4,1991
Cleared,2,1991
Reported,0,1992
Cleared,0,1992
Reported,10,1993
Cleared,1,1993
Reported,1,1994
Cleared,0,1994
Reported,0,1995
Cleared,0,1995
Reported,48,2007
Cleared,10,2007
Reported,62,2008
Cleared,7,2008
Reported,46,2009
Cleared,10,2009
Reported,42,2010
Cleared,4,2010
Reported,50,2011
Cleared,4,2011
Reported,48,2012
Cleared,6,2012
Reported,75,2013
Cleared,13,2013
Reported,58,2014
Cleared,10,2014
Reported,39,2015
Cleared,5,2015
Reported,27,2016
Cleared,4,2016
Reported,33,2017
Cleared,5,2017
