Label,Value,Year
Reported,41,1985
Cleared,6,1985
Reported,36,1986
Cleared,20,1986
Reported,61,1987
Cleared,4,1987
Reported,12,1988
Cleared,3,1988
Reported,25,1989
Cleared,5,1989
Reported,19,1990
Cleared,2,1990
Reported,19,1991
Cleared,4,1991
Reported,24,1992
Cleared,14,1992
Reported,22,1993
Cleared,7,1993
Reported,27,1994
Cleared,7,1994
Reported,25,1995
Cleared,8,1995
Reported,34,1996
Cleared,22,1996
Reported,1,1997
Cleared,0,1997
Reported,14,1998
Cleared,1,1998
Reported,26,1999
Cleared,15,1999
Reported,6,2000
Cleared,1,2000
Reported,17,2001
Cleared,1,2001
Reported,14,2002
Cleared,0,2002
Reported,11,2003
Cleared,2,2003
Reported,24,2004
Cleared,11,2004
Reported,19,2005
Cleared,4,2005
Reported,14,2006
Cleared,4,2006
Reported,5,2007
Cleared,2,2007
Reported,10,2008
Cleared,2,2008
Reported,10,2009
Cleared,2,2009
Reported,14,2010
Cleared,1,2010
Reported,10,2011
Cleared,3,2011
Reported,9,2012
Cleared,0,2012
Reported,15,2013
Cleared,1,2013
Reported,11,2014
Cleared,4,2014
Reported,12,2015
Cleared,2,2015
Reported,9,2016
Cleared,0,2016
Reported,8,2017
Cleared,1,2017
Reported,8,2018
Cleared,2,2018
