Label,Value,Year
Reported,1832,1985
Cleared,1095,1985
Reported,2033,1986
Cleared,1214,1986
Reported,1866,1987
Cleared,1048,1987
Reported,2654,1989
Cleared,0,1989
Reported,2623,1990
Cleared,1667,1990
Reported,3343,1991
Cleared,1982,1991
Reported,3511,1992
Cleared,1903,1992
Reported,3204,1993
Cleared,1902,1993
Reported,3143,1994
Cleared,1793,1994
Reported,2901,1995
Cleared,1854,1995
Reported,3016,1996
Cleared,0,1996
Reported,2762,1997
Cleared,1877,1997
Reported,2912,1998
Cleared,1858,1998
Reported,2972,1999
Cleared,2032,1999
Reported,3237,2000
Cleared,2229,2000
Reported,3419,2001
Cleared,2315,2001
Reported,3697,2002
Cleared,2371,2002
Reported,4096,2003
Cleared,2554,2003
Reported,3560,2004
Cleared,2411,2004
Reported,3801,2005
Cleared,2477,2005
Reported,3615,2006
Cleared,2278,2006
Reported,3230,2007
Cleared,1927,2007
Reported,3551,2008
Cleared,2135,2008
Reported,2715,2009
Cleared,1996,2009
Reported,2258,2010
Cleared,1322,2010
Reported,1439,2011
Cleared,868,2011
Reported,1513,2012
Cleared,1026,2012
Reported,1320,2013
Cleared,957,2013
Reported,1317,2014
Cleared,1009,2014
Reported,1433,2015
Cleared,1145,2015
Reported,1374,2016
Cleared,999,2016
Reported,1450,2017
Cleared,1099,2017
