Label,Value,Year
Reported,2893,1985
Cleared,351,1985
Reported,3357,1986
Cleared,389,1986
Reported,3735,1987
Cleared,374,1987
Reported,3577,1988
Cleared,464,1988
Reported,3997,1989
Cleared,585,1989
Reported,4836,1990
Cleared,558,1990
Reported,5231,1991
Cleared,521,1991
Reported,5212,1992
Cleared,421,1992
Reported,5226,1993
Cleared,548,1993
Reported,6001,1994
Cleared,641,1994
Reported,6016,1995
Cleared,872,1995
Reported,5860,1996
Cleared,669,1996
Reported,5657,1997
Cleared,743,1997
Reported,5801,1998
Cleared,1031,1998
Reported,5434,1999
Cleared,1108,1999
Reported,5985,2000
Cleared,937,2000
Reported,6363,2001
Cleared,1176,2001
Reported,6502,2002
Cleared,1031,2002
Reported,7433,2003
Cleared,922,2003
Reported,7714,2004
Cleared,884,2004
Reported,8992,2005
Cleared,996,2005
Reported,8936,2006
Cleared,908,2006
Reported,7680,2007
Cleared,1572,2007
Reported,6444,2008
Cleared,1524,2008
Reported,4485,2009
Cleared,893,2009
Reported,4476,2010
Cleared,967,2010
Reported,5257,2011
Cleared,930,2011
Reported,4599,2012
Cleared,784,2012
Reported,5005,2013
Cleared,747,2013
Reported,5179,2014
Cleared,533,2014
Reported,4991,2015
Cleared,595,2015
Reported,4996,2016
Cleared,802,2016
Reported,4904,2017
Cleared,705,2017
Reported,4947,2018
Cleared,676,2018
