Label,Value,Year
Legacy Rape Reported,512,1985
Legacy Rape Cleared,364,1985
Legacy Rape Reported,492,1986
Legacy Rape Cleared,308,1986
Legacy Rape Reported,452,1987
Legacy Rape Cleared,266,1987
Legacy Rape Reported,453,1988
Legacy Rape Cleared,231,1988
Legacy Rape Reported,380,1989
Legacy Rape Cleared,204,1989
Legacy Rape Reported,419,1990
Legacy Rape Cleared,220,1990
Legacy Rape Reported,400,1991
Legacy Rape Cleared,216,1991
Legacy Rape Reported,395,1992
Legacy Rape Cleared,225,1992
Legacy Rape Reported,361,1993
Legacy Rape Cleared,163,1993
Legacy Rape Reported,292,1994
Legacy Rape Cleared,141,1994
Legacy Rape Reported,304,1995
Legacy Rape Cleared,142,1995
Legacy Rape Reported,298,1996
Legacy Rape Cleared,108,1996
Legacy Rape Reported,233,1997
Legacy Rape Cleared,64,1997
Legacy Rape Reported,244,1998
Legacy Rape Cleared,89,1998
Legacy Rape Reported,193,1999
Legacy Rape Cleared,69,1999
Legacy Rape Reported,229,2000
Legacy Rape Cleared,55,2000
Legacy Rape Reported,226,2001
Legacy Rape Cleared,55,2001
Legacy Rape Reported,210,2002
Legacy Rape Cleared,51,2002
Legacy Rape Reported,215,2003
Legacy Rape Cleared,102,2003
Legacy Rape Reported,152,2004
Legacy Rape Cleared,51,2004
Legacy Rape Reported,172,2005
Legacy Rape Cleared,41,2005
Legacy Rape Reported,154,2006
Legacy Rape Cleared,43,2006
Legacy Rape Reported,125,2007
Legacy Rape Cleared,33,2007
Legacy Rape Reported,166,2008
Legacy Rape Cleared,68,2008
Legacy Rape Reported,179,2009
Legacy Rape Cleared,41,2009
Legacy Rape Reported,133,2010
Legacy Rape Cleared,28,2010
Legacy Rape Reported,131,2011
Legacy Rape Cleared,31,2011
Legacy Rape Reported,108,2012
Legacy Rape Cleared,24,2012
Legacy Rape Reported,161,2013
Legacy Rape Cleared,36,2013
Revised Rape Reported,355,2014
Revised Rape Cleared,109,2014
Revised Rape Reported,344,2015
Revised Rape Cleared,129,2015
Revised Rape Reported,342,2016
Revised Rape Cleared,334,2016
Revised Rape Reported,367,2017
Revised Rape Cleared,63,2017
Revised Rape Reported,354,2018
Revised Rape Cleared,57,2018
