Label,Value,Year
Reported,3059,1985
Cleared,306,1985
Reported,3128,1986
Cleared,542,1986
Reported,3672,1987
Cleared,505,1987
Reported,4131,1988
Cleared,535,1988
Reported,4581,1989
Cleared,512,1989
Reported,5249,1990
Cleared,481,1990
Reported,6547,1991
Cleared,650,1991
Reported,7400,1992
Cleared,718,1992
Reported,7446,1993
Cleared,544,1993
Reported,7735,1994
Cleared,386,1994
Reported,7991,1995
Cleared,682,1995
Reported,7926,1996
Cleared,927,1996
Reported,7850,1997
Cleared,854,1997
Reported,10240,1998
Cleared,1103,1998
Reported,9772,1999
Cleared,1026,1999
Reported,9430,2000
Cleared,1043,2000
Reported,10544,2001
Cleared,1302,2001
Reported,12489,2002
Cleared,1833,2002
Reported,14718,2003
Cleared,1798,2003
Reported,16165,2004
Cleared,1932,2004
Reported,19950,2005
Cleared,2041,2005
Reported,19677,2006
Cleared,1777,2006
Reported,16445,2007
Cleared,1564,2007
Reported,11402,2008
Cleared,679,2008
Reported,8927,2009
Cleared,536,2009
Reported,7164,2010
Cleared,446,2010
Reported,6787,2011
Cleared,384,2011
Reported,6685,2012
Cleared,333,2012
Reported,6635,2013
Cleared,376,2013
Reported,7172,2014
Cleared,437,2014
Reported,7905,2015
Cleared,268,2015
Reported,8855,2016
Cleared,330,2016
Reported,8186,2017
Cleared,275,2017
Reported,7949,2018
Cleared,339,2018
