Label,Value,Year
Reported,6476,1985
Cleared,529,1985
Reported,6542,1986
Cleared,869,1986
Reported,6592,1987
Cleared,704,1987
Reported,5866,1988
Cleared,1052,1988
Reported,5363,1989
Cleared,772,1989
Reported,5207,1990
Cleared,766,1990
Reported,5609,1991
Cleared,835,1991
Reported,5461,1992
Cleared,736,1992
Reported,4417,1993
Cleared,641,1993
Reported,3915,1994
Cleared,558,1994
Reported,3483,1995
Cleared,1474,1995
Reported,3225,1996
Cleared,496,1996
Reported,2711,1997
Cleared,520,1997
Reported,1908,1998
Cleared,309,1998
Reported,2242,2002
Cleared,2083,2002
Reported,2567,2003
Cleared,1786,2003
Reported,2255,2004
Cleared,2035,2004
Reported,2153,2005
Cleared,588,2005
Reported,2170,2006
Cleared,405,2006
Reported,1807,2007
Cleared,555,2007
Reported,1929,2008
Cleared,791,2008
Reported,1998,2009
Cleared,824,2009
Reported,1925,2010
Cleared,1008,2010
Reported,2062,2011
Cleared,1813,2011
Reported,2026,2012
Cleared,660,2012
Reported,1737,2013
Cleared,341,2013
Reported,1460,2014
Cleared,213,2014
Reported,1311,2015
Cleared,228,2015
Reported,1144,2016
Cleared,238,2016
Reported,888,2017
Cleared,223,2017
Reported,786,2018
Cleared,132,2018
