Label,Value,Year
Reported,8,1985
Cleared,2,1985
Reported,3,1986
Cleared,2,1986
Reported,15,1987
Cleared,15,1987
Reported,25,1988
Cleared,22,1988
Reported,27,1989
Cleared,26,1989
Reported,34,1990
Cleared,30,1990
Reported,38,1991
Cleared,36,1991
Reported,28,1992
Cleared,25,1992
Reported,12,1993
Cleared,9,1993
Reported,2,1994
Cleared,2,1994
Reported,1,1995
Cleared,0,1995
Reported,0,1996
Cleared,0,1996
Reported,1,1997
Cleared,0,1997
Reported,4,1998
Cleared,4,1998
Reported,8,1999
Cleared,6,1999
Reported,5,2000
Cleared,5,2000
Reported,3,2001
Cleared,3,2001
Reported,10,2002
Cleared,7,2002
Reported,11,2003
Cleared,9,2003
Reported,10,2004
Cleared,10,2004
Reported,14,2005
Cleared,13,2005
Reported,13,2006
Cleared,10,2006
Reported,7,2007
Cleared,7,2007
Reported,2,2008
Cleared,2,2008
Reported,5,2009
Cleared,4,2009
Reported,2,2010
Cleared,2,2010
Reported,2,2011
Cleared,2,2011
Reported,3,2012
Cleared,3,2012
Reported,3,2013
Cleared,2,2013
Reported,3,2014
Cleared,3,2014
Reported,2,2016
Cleared,2,2016
Reported,4,2017
Cleared,4,2017
Reported,1,2018
Cleared,1,2018
