Label,Value,Year
Reported,36,1985
Cleared,4,1985
Reported,23,1986
Cleared,1,1986
Reported,90,1987
Cleared,43,1987
Reported,78,1988
Cleared,36,1988
Reported,110,1989
Cleared,42,1989
Reported,109,1990
Cleared,48,1990
Reported,109,1991
Cleared,53,1991
Reported,92,1992
Cleared,42,1992
Reported,78,1993
Cleared,18,1993
Reported,73,1994
Cleared,11,1994
Reported,54,1995
Cleared,6,1995
Reported,89,1996
Cleared,12,1996
Reported,80,1997
Cleared,13,1997
Reported,104,1998
Cleared,30,1998
Reported,70,1999
Cleared,12,1999
Reported,65,2000
Cleared,15,2000
Reported,78,2001
Cleared,28,2001
Reported,111,2002
Cleared,29,2002
Reported,104,2003
Cleared,44,2003
Reported,119,2004
Cleared,51,2004
Reported,119,2005
Cleared,44,2005
Reported,116,2006
Cleared,55,2006
Reported,70,2007
Cleared,23,2007
Reported,109,2008
Cleared,37,2008
Reported,86,2009
Cleared,38,2009
Reported,42,2010
Cleared,21,2010
Reported,71,2011
Cleared,14,2011
Reported,48,2012
Cleared,22,2012
Reported,51,2013
Cleared,33,2013
Reported,37,2014
Cleared,10,2014
Reported,38,2016
Cleared,11,2016
Reported,59,2017
Cleared,15,2017
Reported,40,2018
Cleared,8,2018
