Label,Value,Year
Reported,2694,1985
Cleared,1365,1985
Reported,3210,1986
Cleared,1570,1986
Reported,3138,1987
Cleared,1393,1987
Reported,4078,1989
Cleared,0,1989
Reported,3719,1990
Cleared,2071,1990
Reported,4698,1991
Cleared,2491,1991
Reported,4747,1992
Cleared,2331,1992
Reported,4532,1993
Cleared,2372,1993
Reported,4450,1994
Cleared,2252,1994
Reported,4019,1995
Cleared,2271,1995
Reported,4302,1996
Cleared,0,1996
Reported,4034,1997
Cleared,2459,1997
Reported,4066,1998
Cleared,2347,1998
Reported,4250,1999
Cleared,2632,1999
Reported,4415,2000
Cleared,2773,2000
Reported,4537,2001
Cleared,2847,2001
Reported,5049,2002
Cleared,2949,2002
Reported,5515,2003
Cleared,3260,2003
Reported,4840,2004
Cleared,3057,2004
Reported,4991,2005
Cleared,3028,2005
Reported,4947,2006
Cleared,2762,2006
Reported,4799,2007
Cleared,2423,2007
Reported,4927,2008
Cleared,2608,2008
Reported,3893,2009
Cleared,2482,2009
Reported,3136,2010
Cleared,1666,2010
Reported,2130,2011
Cleared,1179,2011
Reported,2152,2012
Cleared,1306,2012
Reported,1990,2013
Cleared,1268,2013
Reported,1937,2014
Cleared,1356,2014
Reported,2031,2015
Cleared,1486,2015
Reported,1926,2016
Cleared,1325,2016
Reported,2037,2017
Cleared,1384,2017
