Label,Value,Year
Reported,1645,1985
Cleared,837,1985
Reported,1630,1986
Cleared,832,1986
Reported,1707,1987
Cleared,792,1987
Reported,1884,1988
Cleared,974,1988
Reported,1896,1989
Cleared,949,1989
Reported,2089,1990
Cleared,1039,1990
Reported,2445,1991
Cleared,1168,1991
Reported,2328,1992
Cleared,1179,1992
Reported,2110,1993
Cleared,1021,1993
Reported,2146,1994
Cleared,1082,1994
Reported,2359,1995
Cleared,1159,1995
Reported,2165,1996
Cleared,1131,1996
Reported,2133,1997
Cleared,1265,1997
Reported,1838,1998
Cleared,1069,1998
Reported,1558,1999
Cleared,890,1999
Reported,1692,2000
Cleared,885,2000
Reported,1812,2001
Cleared,808,2001
Reported,1942,2002
Cleared,830,2002
Reported,2115,2003
Cleared,923,2003
Reported,1934,2004
Cleared,909,2004
Reported,2079,2005
Cleared,904,2005
Reported,2155,2006
Cleared,1020,2006
Reported,2059,2007
Cleared,913,2007
Reported,2087,2008
Cleared,847,2008
Reported,2033,2009
Cleared,891,2009
Reported,1699,2010
Cleared,601,2010
Reported,1618,2011
Cleared,697,2011
Reported,1795,2012
Cleared,922,2012
Reported,1687,2013
Cleared,693,2013
Reported,1648,2014
Cleared,756,2014
Reported,1964,2015
Cleared,1153,2015
Reported,1750,2016
Cleared,1114,2016
Reported,1599,2017
Cleared,760,2017
Reported,1679,2018
Cleared,881,2018
