Label,Value,Year
Reported,151,1985
Cleared,14,1985
Reported,181,1986
Cleared,7,1986
Reported,325,1987
Cleared,27,1987
Reported,332,1988
Cleared,35,1988
Reported,221,1989
Cleared,32,1989
Reported,232,1990
Cleared,25,1990
Reported,208,1991
Cleared,17,1991
Reported,205,1992
Cleared,17,1992
Reported,208,1993
Cleared,24,1993
Reported,234,1994
Cleared,30,1994
Reported,214,1995
Cleared,15,1995
Reported,236,1996
Cleared,9,1996
Reported,159,1997
Cleared,8,1997
Reported,172,1998
Cleared,74,1998
Reported,117,1999
Cleared,19,1999
Reported,128,2000
Cleared,11,2000
Reported,146,2001
Cleared,15,2001
Reported,134,2002
Cleared,38,2002
Reported,117,2003
Cleared,30,2003
Reported,150,2004
Cleared,43,2004
Reported,122,2005
Cleared,19,2005
Reported,136,2006
Cleared,15,2006
Reported,100,2007
Cleared,13,2007
Reported,93,2008
Cleared,20,2008
Reported,38,2009
Cleared,4,2009
Reported,55,2010
Cleared,3,2010
Reported,26,2011
Cleared,4,2011
Reported,44,2012
Cleared,9,2012
Reported,44,2013
Cleared,7,2013
Reported,46,2014
Cleared,10,2014
Reported,46,2015
Cleared,10,2015
Reported,38,2016
Cleared,6,2016
Reported,26,2017
Cleared,19,2017
Reported,46,2018
Cleared,10,2018
