Label,Value,Year
Reported,777,1985
Cleared,558,1985
Reported,834,1986
Cleared,538,1986
Reported,811,1987
Cleared,572,1987
Reported,736,1988
Cleared,519,1988
Reported,877,1989
Cleared,552,1989
Reported,983,1990
Cleared,668,1990
Reported,1027,1991
Cleared,702,1991
Reported,1094,1992
Cleared,640,1992
Reported,1076,1993
Cleared,645,1993
Reported,845,1994
Cleared,497,1994
Reported,849,1995
Cleared,482,1995
Reported,711,1996
Cleared,408,1996
Reported,576,1997
Cleared,341,1997
Reported,426,1998
Cleared,247,1998
Reported,425,1999
Cleared,204,1999
Reported,550,2000
Cleared,202,2000
Reported,588,2001
Cleared,239,2001
Reported,654,2002
Cleared,346,2002
Reported,515,2003
Cleared,292,2003
Reported,518,2004
Cleared,291,2004
Reported,489,2005
Cleared,279,2005
Reported,480,2006
Cleared,273,2006
Reported,395,2007
Cleared,235,2007
Reported,384,2008
Cleared,218,2008
Reported,312,2009
Cleared,182,2009
Reported,293,2010
Cleared,111,2010
Reported,297,2011
Cleared,116,2011
Reported,299,2012
Cleared,180,2012
Reported,251,2013
Cleared,271,2013
Reported,260,2014
Cleared,197,2014
Reported,282,2015
Cleared,192,2015
Reported,293,2016
Cleared,215,2016
Reported,281,2017
Cleared,208,2017
Reported,258,2018
Cleared,197,2018
