Label,Value,Year
Reported,462,1985
Cleared,44,1985
Reported,360,1986
Cleared,24,1986
Reported,304,1987
Cleared,19,1987
Reported,387,1988
Cleared,13,1988
Reported,403,1989
Cleared,6,1989
Reported,532,1990
Cleared,10,1990
Reported,474,1991
Cleared,91,1991
Reported,365,1992
Cleared,24,1992
Reported,342,1993
Cleared,47,1993
Reported,228,1994
Cleared,33,1994
Reported,254,1995
Cleared,48,1995
Reported,231,1996
Cleared,31,1996
Reported,173,1997
Cleared,30,1997
Reported,182,1998
Cleared,31,1998
Reported,180,1999
Cleared,10,1999
Reported,232,2000
Cleared,30,2000
Reported,169,2001
Cleared,4,2001
Reported,177,2002
Cleared,8,2002
Reported,163,2003
Cleared,11,2003
Reported,197,2004
Cleared,11,2004
Reported,220,2005
Cleared,9,2005
Reported,196,2006
Cleared,9,2006
Reported,242,2007
Cleared,13,2007
Reported,263,2008
Cleared,5,2008
Reported,289,2009
Cleared,4,2009
Reported,330,2010
Cleared,13,2010
Reported,289,2011
Cleared,25,2011
Reported,291,2012
Cleared,11,2012
Reported,241,2013
Cleared,9,2013
Reported,174,2014
Cleared,13,2014
Reported,152,2015
Cleared,11,2015
Reported,177,2016
Cleared,12,2016
Reported,210,2017
Cleared,12,2017
