Label,Value,Year
Reported,21799,1985
Cleared,11734,1985
Reported,33284,1986
Cleared,18699,1986
Reported,34661,1987
Cleared,22421,1987
Reported,37812,1988
Cleared,24262,1988
Reported,43361,1989
Cleared,25166,1989
Reported,44714,1990
Cleared,29504,1990
Reported,47104,1991
Cleared,29658,1991
Reported,46445,1992
Cleared,29058,1992
Reported,42437,1993
Cleared,27268,1993
Reported,39886,1994
Cleared,25387,1994
Reported,38945,1995
Cleared,25794,1995
Reported,35477,1996
Cleared,24154,1996
Reported,34043,1997
Cleared,21769,1997
Reported,31545,1998
Cleared,19976,1998
Reported,30716,1999
Cleared,19297,1999
Reported,32705,2000
Cleared,18680,2000
Reported,33080,2001
Cleared,19300,2001
Reported,32429,2002
Cleared,17757,2002
Reported,30506,2003
Cleared,20917,2003
Reported,26956,2004
Cleared,16836,2004
Reported,16376,2005
Cleared,8693,2005
Reported,14634,2006
Cleared,5591,2006
Reported,12926,2007
Cleared,5428,2007
Reported,11798,2008
Cleared,5579,2008
Reported,10638,2009
Cleared,4040,2009
Reported,9344,2010
Cleared,2501,2010
Reported,8843,2011
Cleared,2702,2011
Reported,8329,2012
Cleared,3277,2012
Reported,7624,2013
Cleared,3073,2013
Reported,9836,2014
Cleared,4653,2014
Reported,13713,2015
Cleared,6613,2015
Reported,15874,2016
Cleared,7824,2016
Reported,16957,2017
Cleared,8033,2017
Reported,17013,2018
Cleared,8164,2018
