Label,Value,Year
Reported,73,1992
Cleared,15,1992
Reported,86,1993
Cleared,43,1993
Reported,77,1994
Cleared,15,1994
Reported,99,1995
Cleared,26,1995
Reported,74,1996
Cleared,13,1996
Reported,107,1997
Cleared,26,1997
Reported,106,1998
Cleared,10,1998
Reported,49,1999
Cleared,12,1999
Reported,47,2000
Cleared,12,2000
Reported,68,2001
Cleared,13,2001
Reported,92,2002
Cleared,5,2002
Reported,82,2003
Cleared,12,2003
Reported,118,2004
Cleared,19,2004
Reported,75,2005
Cleared,9,2005
Reported,87,2006
Cleared,11,2006
Reported,100,2007
Cleared,12,2007
Reported,86,2008
Cleared,11,2008
Reported,64,2009
Cleared,11,2009
Reported,78,2010
Cleared,8,2010
Reported,65,2011
Cleared,12,2011
Reported,93,2012
Cleared,17,2012
Reported,62,2013
Cleared,11,2013
Reported,71,2014
Cleared,9,2014
Reported,54,2015
Cleared,13,2015
Reported,81,2016
Cleared,8,2016
Reported,76,2017
Cleared,10,2017
Reported,51,2018
Cleared,8,2018
