Label,Value,Year
Reported,3172,1985
Cleared,2338,1985
Reported,3675,1986
Cleared,2576,1986
Reported,4146,1987
Cleared,2819,1987
Reported,4521,1988
Cleared,2892,1988
Reported,4873,1989
Cleared,2882,1989
Reported,5434,1990
Cleared,2951,1990
Reported,5340,1991
Cleared,3133,1991
Reported,5938,1992
Cleared,3389,1992
Reported,6020,1993
Cleared,3494,1993
Reported,5952,1994
Cleared,3645,1994
Reported,5824,1995
Cleared,3420,1995
Reported,5944,1996
Cleared,3043,1996
Reported,6045,1997
Cleared,4021,1997
Reported,5829,1998
Cleared,3322,1998
Reported,5275,1999
Cleared,2848,1999
Reported,4482,2000
Cleared,2377,2000
Reported,4420,2001
Cleared,2023,2001
Reported,4334,2002
Cleared,2301,2002
Reported,4134,2003
Cleared,2984,2003
Reported,4118,2004
Cleared,1628,2004
Reported,3876,2005
Cleared,1953,2005
Reported,3896,2006
Cleared,1999,2006
Reported,3684,2007
Cleared,1737,2007
Reported,3731,2008
Cleared,1943,2008
Reported,2918,2009
Cleared,1818,2009
Reported,2796,2010
Cleared,1755,2010
Reported,2901,2011
Cleared,1661,2011
Reported,3165,2012
Cleared,1713,2012
Reported,2999,2013
Cleared,1504,2013
Reported,3211,2014
Cleared,1590,2014
Reported,3724,2015
Cleared,1736,2015
Reported,4153,2016
Cleared,1795,2016
Reported,3965,2017
Cleared,1858,2017
Reported,4408,2018
Cleared,1430,2018
