Label,Value,Year
Reported,9551,1985
Cleared,1364,1985
Reported,10193,1986
Cleared,1457,1986
Reported,10071,1987
Cleared,1457,1987
Reported,8765,1988
Cleared,1172,1988
Reported,11152,1989
Cleared,1264,1989
Reported,11158,1990
Cleared,1061,1990
Reported,12069,1991
Cleared,1052,1991
Reported,11592,1992
Cleared,1023,1992
Reported,10487,1993
Cleared,0,1993
Reported,3677,1994
Cleared,318,1994
Reported,2316,1995
Cleared,283,1995
Reported,5970,1996
Cleared,687,1996
Reported,5134,1997
Cleared,638,1997
Reported,1697,1998
Cleared,168,1998
Reported,4159,2002
Cleared,657,2002
Reported,4091,2003
Cleared,520,2003
Reported,3537,2004
Cleared,388,2004
Reported,3509,2005
Cleared,296,2005
Reported,3373,2006
Cleared,361,2006
Reported,3360,2007
Cleared,357,2007
Reported,3805,2008
Cleared,535,2008
Reported,3740,2009
Cleared,544,2009
Reported,4031,2010
Cleared,358,2010
Reported,4342,2011
Cleared,339,2011
Reported,3699,2012
Cleared,369,2012
Reported,2979,2013
Cleared,319,2013
Reported,2904,2014
Cleared,398,2014
Reported,2109,2015
Cleared,265,2015
Reported,1743,2016
Cleared,221,2016
Reported,1423,2017
Cleared,210,2017
Reported,955,2018
Cleared,153,2018
