Label,Value,Year
Reported,17,1985
Cleared,14,1985
Reported,12,1986
Cleared,11,1986
Reported,21,1987
Cleared,13,1987
Reported,19,1988
Cleared,7,1988
Reported,17,1989
Cleared,12,1989
Reported,37,1990
Cleared,31,1990
Reported,33,1991
Cleared,18,1991
Reported,30,1992
Cleared,16,1992
Reported,11,1993
Cleared,13,1993
Reported,12,1994
Cleared,7,1994
Reported,20,1995
Cleared,14,1995
Reported,17,1996
Cleared,16,1996
Reported,10,1997
Cleared,6,1997
Reported,20,1998
Cleared,11,1998
Reported,16,1999
Cleared,12,1999
Reported,20,2000
Cleared,15,2000
Reported,24,2001
Cleared,16,2001
Reported,10,2002
Cleared,8,2002
Reported,14,2003
Cleared,9,2003
Reported,12,2004
Cleared,3,2004
Reported,8,2005
Cleared,7,2005
Reported,17,2006
Cleared,15,2006
Reported,8,2007
Cleared,7,2007
Reported,11,2008
Cleared,7,2008
Reported,12,2009
Cleared,10,2009
Reported,11,2010
Cleared,7,2010
Reported,10,2011
Cleared,4,2011
Reported,18,2012
Cleared,15,2012
Reported,6,2013
Cleared,5,2013
Reported,8,2014
Cleared,5,2014
Reported,3,2015
Cleared,3,2015
Reported,5,2016
Cleared,6,2016
Reported,3,2017
Cleared,3,2017
Reported,4,2018
Cleared,3,2018
