Label,Value,Year
Reported,22206,1985
Cleared,3309,1985
Reported,24772,1986
Cleared,4789,1986
Reported,26993,1987
Cleared,5591,1987
Reported,29606,1989
Cleared,0,1989
Reported,29017,1990
Cleared,5167,1990
Reported,26105,1991
Cleared,5105,1991
Reported,23014,1992
Cleared,3950,1992
Reported,27033,1993
Cleared,4243,1993
Reported,23392,1994
Cleared,3961,1994
Reported,20510,1995
Cleared,3549,1995
Reported,19223,1997
Cleared,2598,1997
Reported,16630,1998
Cleared,2225,1998
Reported,14195,1999
Cleared,1985,1999
Reported,13538,2000
Cleared,1793,2000
Reported,11689,2001
Cleared,1730,2001
Reported,11448,2002
Cleared,1645,2002
Reported,11565,2003
Cleared,1372,2003
Reported,8765,2004
Cleared,1174,2004
Reported,9381,2005
Cleared,999,2005
Reported,9194,2006
Cleared,1094,2006
Reported,9737,2007
Cleared,1054,2007
Reported,9284,2008
Cleared,1249,2008
Reported,9283,2009
Cleared,1116,2009
Reported,8554,2010
Cleared,939,2010
Reported,9324,2011
Cleared,878,2011
Reported,7851,2012
Cleared,882,2012
Reported,7094,2013
Cleared,827,2013
Reported,6440,2014
Cleared,828,2014
Reported,5380,2015
Cleared,585,2015
Reported,4605,2016
Cleared,558,2016
Reported,4387,2017
Cleared,533,2017
