Label,Value,Year
Reported,44,1985
Cleared,22,1985
Reported,75,1986
Cleared,53,1986
Reported,198,1987
Cleared,167,1987
Reported,207,1988
Cleared,198,1988
Reported,112,1989
Cleared,101,1989
Reported,118,1990
Cleared,107,1990
Reported,67,1991
Cleared,55,1991
Reported,71,1992
Cleared,66,1992
Reported,53,1993
Cleared,50,1993
Reported,76,1994
Cleared,63,1994
Reported,188,1995
Cleared,165,1995
Reported,154,1996
Cleared,97,1996
Reported,28,1997
Cleared,6,1997
Reported,125,1998
Cleared,57,1998
Reported,78,1999
Cleared,54,1999
Reported,92,2000
Cleared,17,2000
Reported,71,2001
Cleared,16,2001
Reported,93,2002
Cleared,21,2002
Reported,107,2003
Cleared,12,2003
Reported,129,2004
Cleared,22,2004
Reported,76,2005
Cleared,20,2005
Reported,66,2006
Cleared,23,2006
Reported,69,2007
Cleared,10,2007
Reported,90,2008
Cleared,17,2008
Reported,88,2009
Cleared,8,2009
Reported,66,2010
Cleared,7,2010
Reported,60,2011
Cleared,13,2011
Reported,62,2012
Cleared,15,2012
Reported,63,2013
Cleared,6,2013
Reported,59,2014
Cleared,5,2014
Reported,43,2015
Cleared,8,2015
Reported,53,2016
Cleared,4,2016
Reported,41,2017
Cleared,10,2017
Reported,41,2018
Cleared,9,2018
