Label,Value,Year
Reported,31,1985
Cleared,6,1985
Reported,20,1986
Cleared,3,1986
Reported,21,1987
Cleared,6,1987
Reported,24,1988
Cleared,2,1988
Reported,14,1989
Cleared,1,1989
Reported,16,1990
Cleared,3,1990
Reported,19,1991
Cleared,3,1991
Reported,23,1992
Cleared,3,1992
Reported,9,1993
Cleared,2,1993
Reported,7,1994
Cleared,2,1994
Reported,20,1995
Cleared,1,1995
Reported,8,1996
Cleared,1,1996
Reported,10,1997
Cleared,1,1997
Reported,11,1998
Cleared,0,1998
Reported,8,1999
Cleared,0,1999
Reported,8,2000
Cleared,0,2000
Reported,12,2002
Cleared,3,2002
Reported,8,2003
Cleared,1,2003
Reported,5,2004
Cleared,1,2004
Reported,9,2005
Cleared,2,2005
Reported,12,2006
Cleared,4,2006
Reported,7,2007
Cleared,0,2007
Reported,5,2008
Cleared,0,2008
Reported,9,2009
Cleared,1,2009
Reported,7,2010
Cleared,1,2010
Reported,7,2011
Cleared,1,2011
Reported,21,2012
Cleared,7,2012
Reported,23,2013
Cleared,0,2013
Reported,20,2014
Cleared,2,2014
Reported,21,2015
Cleared,1,2015
Reported,47,2016
Cleared,3,2016
Reported,10,2017
Cleared,4,2017
Reported,9,2018
Cleared,0,2018
