Label,Value,Year
Reported,115,1989
Cleared,27,1989
Reported,99,1990
Cleared,17,1990
Reported,117,1991
Cleared,55,1991
Reported,96,1992
Cleared,42,1992
Reported,94,1993
Cleared,35,1993
Reported,72,1994
Cleared,23,1994
Reported,82,1995
Cleared,24,1995
Reported,69,1996
Cleared,24,1996
Reported,102,1997
Cleared,59,1997
Reported,61,1998
Cleared,27,1998
Reported,91,1999
Cleared,25,1999
Reported,67,2000
Cleared,10,2000
Reported,57,2001
Cleared,6,2001
Reported,55,2002
Cleared,9,2002
Reported,67,2003
Cleared,8,2003
Reported,69,2004
Cleared,2,2004
Reported,54,2005
Cleared,16,2005
Reported,42,2006
Cleared,4,2006
Reported,56,2007
Cleared,3,2007
Reported,33,2008
Cleared,1,2008
Reported,102,2009
Cleared,11,2009
Reported,81,2010
Cleared,4,2010
Reported,69,2011
Cleared,10,2011
Reported,55,2012
Cleared,12,2012
Reported,60,2013
Cleared,6,2013
Reported,60,2014
Cleared,3,2014
Reported,60,2015
Cleared,5,2015
Reported,59,2016
Cleared,2,2016
Reported,50,2017
Cleared,2,2017
Reported,36,2018
Cleared,4,2018
