Label,Value,Year
Reported,12636,1985
Cleared,1627,1985
Reported,13094,1986
Cleared,1477,1986
Reported,15323,1987
Cleared,1934,1987
Reported,20258,1988
Cleared,2415,1988
Reported,25043,1989
Cleared,3222,1989
Reported,25868,1990
Cleared,3964,1990
Reported,24318,1991
Cleared,3183,1991
Reported,22416,1992
Cleared,3272,1992
Reported,23785,1993
Cleared,3120,1993
Reported,25281,1994
Cleared,2853,1994
Reported,23809,1995
Cleared,2855,1995
Reported,20268,1996
Cleared,1619,1996
Reported,22536,1997
Cleared,2669,1997
Reported,19523,1998
Cleared,1898,1998
Reported,17711,1999
Cleared,1980,1999
Reported,16147,2000
Cleared,2332,2000
Reported,15527,2001
Cleared,2877,2001
Reported,13302,2002
Cleared,1809,2002
Reported,13934,2003
Cleared,2122,2003
Reported,12587,2004
Cleared,1695,2004
Reported,11420,2005
Cleared,1573,2005
Reported,11655,2006
Cleared,2006,2006
Reported,11104,2007
Cleared,2326,2007
Reported,9054,2008
Cleared,2058,2008
Reported,6978,2009
Cleared,1787,2009
Reported,7068,2010
Cleared,937,2010
Reported,7447,2011
Cleared,996,2011
Reported,6401,2012
Cleared,1160,2012
Reported,5791,2013
Cleared,1218,2013
Reported,5728,2014
Cleared,1276,2014
Reported,5065,2015
Cleared,1320,2015
Reported,5493,2016
Cleared,1450,2016
Reported,5483,2017
Cleared,1434,2017
Reported,5680,2018
Cleared,1756,2018
