Label,Value,Year
Reported,2,1985
Cleared,0,1985
Reported,2,1986
Cleared,2,1986
Reported,2,1987
Cleared,0,1987
Reported,2,1988
Cleared,1,1988
Reported,6,1989
Cleared,1,1989
Reported,1,1990
Cleared,0,1990
Reported,7,1991
Cleared,2,1991
Reported,8,1992
Cleared,4,1992
Reported,6,1993
Cleared,2,1993
Reported,2,1994
Cleared,0,1994
Reported,3,1995
Cleared,3,1995
Reported,5,1996
Cleared,0,1996
Reported,1,1997
Cleared,0,1997
Reported,2,1998
Cleared,0,1998
Reported,2,1999
Cleared,0,1999
Reported,4,2000
Cleared,0,2000
Reported,4,2001
Cleared,0,2001
Reported,4,2002
Cleared,0,2002
Reported,0,2003
Cleared,0,2003
Reported,1,2004
Cleared,0,2004
Reported,7,2005
Cleared,0,2005
Reported,1,2006
Cleared,1,2006
Reported,0,2007
Cleared,0,2007
Reported,3,2008
Cleared,1,2008
Reported,4,2009
Cleared,2,2009
Reported,2,2010
Cleared,2,2010
Reported,4,2011
Cleared,1,2011
Reported,0,2012
Cleared,0,2012
Reported,4,2013
Cleared,0,2013
Reported,5,2014
Cleared,0,2014
Reported,4,2015
Cleared,2,2015
Reported,2,2016
Cleared,0,2016
Reported,5,2017
Cleared,0,2017
Reported,3,2018
Cleared,0,2018
