Label,Value,Year
Reported,72,1985
Cleared,12,1985
Reported,75,1986
Cleared,13,1986
Reported,131,1987
Cleared,18,1987
Reported,111,1988
Cleared,22,1988
Reported,86,1989
Cleared,19,1989
Reported,82,1990
Cleared,21,1990
Reported,124,1991
Cleared,35,1991
Reported,92,1992
Cleared,26,1992
Reported,85,1993
Cleared,17,1993
Reported,168,1994
Cleared,35,1994
Reported,92,1995
Cleared,28,1995
Reported,156,1996
Cleared,30,1996
Reported,140,1997
Cleared,20,1997
Reported,114,1998
Cleared,26,1998
Reported,91,1999
Cleared,24,1999
Reported,118,2000
Cleared,62,2000
Reported,90,2001
Cleared,89,2001
Reported,90,2002
Cleared,0,2002
Reported,83,2003
Cleared,65,2003
Reported,69,2004
Cleared,23,2004
Reported,61,2005
Cleared,16,2005
Reported,90,2006
Cleared,30,2006
Reported,92,2007
Cleared,33,2007
Reported,80,2008
Cleared,33,2008
Reported,84,2009
Cleared,18,2009
Reported,83,2010
Cleared,19,2010
Reported,100,2011
Cleared,31,2011
Reported,117,2012
Cleared,16,2012
Reported,93,2013
Cleared,34,2013
Reported,141,2014
Cleared,37,2014
Reported,111,2015
Cleared,27,2015
Reported,106,2016
Cleared,28,2016
Reported,101,2017
Cleared,30,2017
Reported,79,2018
Cleared,22,2018
