Label,Value,Year
Reported,218814,1985
Cleared,0,1985
Reported,226536,1986
Cleared,36766,1986
Reported,209718,1987
Cleared,5937,1987
Reported,225656,1988
Cleared,0,1988
Reported,227631,1989
Cleared,0,1989
Reported,228829,1990
Cleared,36632,1990
Reported,231318,1991
Cleared,0,1991
Reported,213731,1992
Cleared,40333,1992
Reported,207422,1993
Cleared,37358,1993
Reported,205001,1994
Cleared,37588,1994
Reported,197923,1995
Cleared,0,1995
Reported,194058,1996
Cleared,0,1996
Reported,193848,1997
Cleared,0,1997
Reported,189372,1998
Cleared,0,1998
Reported,178651,1999
Cleared,0,1999
Reported,164181,2000
Cleared,0,2000
Reported,151156,2001
Cleared,0,2001
Reported,147177,2002
Cleared,0,2002
Reported,144622,2003
Cleared,0,2003
Reported,140602,2004
Cleared,0,2004
Reported,131183,2005
Cleared,0,2005
Reported,129718,2006
Cleared,0,2006
Reported,126298,2007
Cleared,0,2007
Reported,131053,2008
Cleared,0,2008
Reported,120407,2009
Cleared,0,2009
Reported,120045,2010
Cleared,0,2010
Reported,118239,2011
Cleared,0,2011
Reported,112466,2012
Cleared,0,2012
Reported,97476,2013
Cleared,0,2013
Reported,85351,2014
Cleared,0,2014
Reported,80505,2015
Cleared,0,2015
Reported,87136,2016
Cleared,0,2016
Reported,88324,2017
Cleared,0,2017
Reported,86822,2018
Cleared,0,2018
