Label,Value,Year
Reported,9975,1985
Cleared,521,1985
Reported,9077,1986
Cleared,450,1986
Reported,9395,1987
Cleared,545,1987
Reported,8965,1988
Cleared,579,1988
Reported,9019,1989
Cleared,638,1989
Reported,10176,1990
Cleared,671,1990
Reported,10743,1991
Cleared,628,1991
Reported,10337,1992
Cleared,621,1992
Reported,9783,1993
Cleared,577,1993
Reported,11657,1994
Cleared,1047,1994
Reported,12219,1995
Cleared,1270,1995
Reported,11656,1996
Cleared,2138,1996
Reported,10990,1997
Cleared,1929,1997
Reported,11428,1998
Cleared,2464,1998
Reported,10130,1999
Cleared,2552,1999
Reported,9535,2000
Cleared,2968,2000
Reported,10083,2001
Cleared,3072,2001
Reported,11136,2002
Cleared,3162,2002
Reported,12782,2003
Cleared,3411,2003
Reported,14224,2004
Cleared,3324,2004
Reported,14368,2005
Cleared,3391,2005
Reported,14913,2006
Cleared,868,2006
Reported,15296,2007
Cleared,873,2007
Reported,14902,2008
Cleared,962,2008
Reported,13512,2009
Cleared,923,2009
Reported,13824,2010
Cleared,842,2010
Reported,12662,2011
Cleared,845,2011
Reported,14220,2012
Cleared,960,2012
Reported,14785,2013
Cleared,1035,2013
Reported,14150,2014
Cleared,850,2014
Reported,14876,2015
Cleared,555,2015
Reported,12500,2016
Cleared,607,2016
Reported,13102,2017
Cleared,1113,2017
Reported,11968,2018
Cleared,1011,2018
