Label,Value,Year
Reported,11360,1985
Cleared,832,1985
Reported,13779,1986
Cleared,928,1986
Reported,13778,1987
Cleared,912,1987
Reported,15543,1988
Cleared,849,1988
Reported,13070,1989
Cleared,710,1989
Reported,12185,1990
Cleared,709,1990
Reported,11292,1991
Cleared,435,1991
Reported,10190,1992
Cleared,298,1992
Reported,8778,1993
Cleared,330,1993
Reported,9140,1994
Cleared,355,1994
Reported,8504,1995
Cleared,448,1995
Reported,8930,1996
Cleared,558,1996
Reported,8131,1997
Cleared,474,1997
Reported,7616,1998
Cleared,436,1998
Reported,7837,1999
Cleared,543,1999
Reported,7903,2000
Cleared,704,2000
Reported,8643,2001
Cleared,743,2001
Reported,9065,2002
Cleared,810,2002
Reported,9455,2003
Cleared,1039,2003
Reported,9941,2004
Cleared,1085,2004
Reported,10840,2005
Cleared,1071,2005
Reported,11543,2006
Cleared,1244,2006
Reported,13286,2007
Cleared,636,2007
Reported,13017,2008
Cleared,701,2008
Reported,15053,2009
Cleared,610,2009
Reported,15240,2010
Cleared,564,2010
Reported,14066,2011
Cleared,441,2011
Reported,13848,2012
Cleared,458,2012
Reported,13447,2013
Cleared,415,2013
Reported,11858,2014
Cleared,346,2014
Reported,9966,2015
Cleared,319,2015
Reported,9162,2016
Cleared,305,2016
Reported,8057,2017
Cleared,269,2017
Reported,7640,2018
Cleared,226,2018
