Label,Value,Year
Reported,6979,1985
Cleared,1341,1985
Reported,8433,1986
Cleared,1423,1986
Reported,8959,1987
Cleared,1295,1987
Reported,9313,1989
Cleared,0,1989
Reported,7155,1990
Cleared,915,1990
Reported,8565,1991
Cleared,990,1991
Reported,8259,1992
Cleared,863,1992
Reported,7982,1993
Cleared,1044,1993
Reported,7660,1994
Cleared,873,1994
Reported,7035,1995
Cleared,825,1995
Reported,7305,1996
Cleared,0,1996
Reported,5959,1997
Cleared,899,1997
Reported,6149,1998
Cleared,760,1998
Reported,6088,1999
Cleared,1034,1999
Reported,5443,2000
Cleared,962,2000
Reported,5987,2001
Cleared,809,2001
Reported,6556,2002
Cleared,968,2002
Reported,6677,2003
Cleared,1008,2003
Reported,6320,2004
Cleared,1039,2004
Reported,5965,2005
Cleared,1009,2005
Reported,6507,2006
Cleared,1085,2006
Reported,6742,2007
Cleared,919,2007
Reported,7505,2008
Cleared,1111,2008
Reported,7515,2009
Cleared,1266,2009
Reported,5863,2010
Cleared,986,2010
Reported,5104,2011
Cleared,836,2011
Reported,4143,2012
Cleared,706,2012
Reported,4080,2013
Cleared,739,2013
Reported,3504,2014
Cleared,601,2014
Reported,3127,2015
Cleared,685,2015
Reported,2600,2016
Cleared,612,2016
Reported,2496,2017
Cleared,532,2017
